experiment_name,seed,algorithm,episodes,mean_reward,std_reward,success_rate,mean_episode_length,last_eval_mean_reward,model_path,policy_path
sarsa_continuous_minfuel,7,sarsa,3000,166.06538333333333,67.5683423778206,0.91,327.913,193.58499999999998,C:\Users\hugok\OneDrive\Dokumenty\GitHub\mountain-pendulum\outputs\models\sarsa_continuous_minfuel_seed7_final,C:\Users\hugok\OneDrive\Dokumenty\GitHub\mountain-pendulum\outputs\models\sarsa_continuous_minfuel_seed7_policy.npy
sarsa_continuous_minfuel,21,sarsa,3000,161.67214166666668,71.66077714043851,0.896,351.4836666666667,192.38875,C:\Users\hugok\OneDrive\Dokumenty\GitHub\mountain-pendulum\outputs\models\sarsa_continuous_minfuel_seed21_final,C:\Users\hugok\OneDrive\Dokumenty\GitHub\mountain-pendulum\outputs\models\sarsa_continuous_minfuel_seed21_policy.npy
sarsa_continuous_minfuel,42,sarsa,3000,161.913175,70.94523403039635,0.898,357.2556666666667,190.80249999999998,C:\Users\hugok\OneDrive\Dokumenty\GitHub\mountain-pendulum\outputs\models\sarsa_continuous_minfuel_seed42_final,C:\Users\hugok\OneDrive\Dokumenty\GitHub\mountain-pendulum\outputs\models\sarsa_continuous_minfuel_seed42_policy.npy
