episode,reward,length,success,population_std,seed
1,47.93406543331053,999,0.0,,42
2,75.79175200060511,999,0.0,,42
3,120.45856604468173,473,1.0,,42
4,152.47887740491836,685,1.0,,42
5,22.81986094267033,999,0.0,,42
6,52.43095760420725,999,0.0,,42
7,-13.153737741011012,999,0.0,,42
8,163.58795895827555,862,1.0,,42
9,16.132422817049118,999,0.0,,42
10,155.015231578357,769,1.0,,42
11,157.95535912857102,904,1.0,,42
12,3.247066502811997,999,0.0,,42
13,153.812872403835,768,1.0,,42
14,-11.037350809871567,999,0.0,,42
15,161.4732306858344,792,1.0,,42
16,-12.69274252718061,999,0.0,,42
17,-12.945251468889758,999,0.0,,42
18,160.5597235292808,975,1.0,,42
19,163.038134964564,919,1.0,,42
20,-10.512061064088433,999,0.0,,42
21,-6.891183089811758,999,0.0,,42
22,152.8434917462041,770,1.0,,42
23,155.23840267869568,836,1.0,,42
24,162.06154865082453,915,1.0,,42
25,-3.301614480519276,999,0.0,,42
26,153.94134668237453,842,1.0,,42
27,160.98901435680398,976,1.0,,42
28,-2.6982133978910405,999,0.0,,42
29,41.29236618017886,999,0.0,,42
30,-17.0311600494813,999,0.0,,42
31,156.40616639730078,772,1.0,,42
32,42.510711450996446,999,0.0,,42
33,-1.7688919755621684,999,0.0,,42
34,3.0364675855664482,999,0.0,,42
35,162.0819529176191,979,1.0,,42
36,157.13606144686696,970,1.0,,42
37,165.48745917642086,993,1.0,,42
38,160.5639670195254,787,1.0,,42
39,34.1297806754842,999,0.0,,42
40,6.360778605283815,999,0.0,,42
41,32.21938508458853,999,0.0,,42
42,51.472860234757384,999,0.0,,42
43,160.52061662151863,992,1.0,,42
44,50.07263526916444,999,0.0,,42
45,153.94809906066513,790,1.0,,42
46,156.66977869569547,795,1.0,,42
47,151.85966340868364,975,1.0,,42
48,43.462389181362525,999,0.0,,42
49,153.49651577669454,748,1.0,,42
50,165.82415235074086,779,1.0,,42
51,168.05140628575387,871,1.0,,42
52,26.36277276600701,999,0.0,,42
53,23.611340587398963,999,0.0,,42
54,53.021963505130884,999,0.0,,42
55,50.52976637327215,999,0.0,,42
56,45.334706268717,999,0.0,,42
57,20.85664210317297,999,0.0,,42
58,48.26277091356411,999,0.0,,42
59,22.82945027242133,999,0.0,,42
60,54.80547794853642,999,0.0,,42
61,64.58449369641151,999,0.0,,42
62,13.373834867137639,999,0.0,,42
63,39.761367761980175,999,0.0,,42
64,-0.9521997605574467,999,0.0,,42
65,38.88766217775023,999,0.0,,42
66,78.48027360889847,999,0.0,,42
67,54.84032138067025,999,0.0,,42
68,19.83527033240529,999,0.0,,42
69,72.0873350673986,999,0.0,,42
70,42.69299382813484,999,0.0,,42
71,56.66389187315361,999,0.0,,42
72,17.83896869371464,999,0.0,,42
73,54.05195382256293,999,0.0,,42
74,174.00685531248376,917,1.0,,42
75,55.11809617574116,999,0.0,,42
76,66.50214570366416,999,0.0,,42
77,164.88815684425947,871,1.0,,42
78,63.606942584130145,999,0.0,,42
79,56.919462738354454,999,0.0,,42
80,33.87493533222107,999,0.0,,42
81,41.040294501971935,999,0.0,,42
82,31.303003183436278,999,0.0,,42
83,68.89104904057241,999,0.0,,42
84,56.17252085432089,999,0.0,,42
85,64.13265124034399,999,0.0,,42
86,63.54050257157844,999,0.0,,42
87,49.92379774098578,999,0.0,,42
88,50.48873066198181,999,0.0,,42
89,173.30776471318342,986,1.0,,42
90,43.64888795775684,999,0.0,,42
91,178.63696105018028,995,1.0,,42
92,30.116775798177517,999,0.0,,42
93,12.283625829709337,999,0.0,,42
94,32.17636506466265,999,0.0,,42
95,58.170154769413514,999,0.0,,42
96,26.324428674922274,999,0.0,,42
97,57.069197025397315,999,0.0,,42
98,65.72509561385488,999,0.0,,42
99,40.258391388122305,999,0.0,,42
100,19.07588006216317,999,0.0,,42
101,59.77475583240545,999,0.0,,42
102,46.394508794374595,999,0.0,,42
103,31.571628269327835,999,0.0,,42
104,69.04433337899587,999,0.0,,42
105,39.26188454434773,999,0.0,,42
106,58.78392771325171,999,0.0,,42
107,19.62814678503279,999,0.0,,42
108,28.099162221770992,999,0.0,,42
109,35.3022261170161,999,0.0,,42
110,16.16927502815401,999,0.0,,42
111,5.655382355241086,999,0.0,,42
112,42.23164697006626,999,0.0,,42
113,36.747995364835326,999,0.0,,42
114,28.589675702526797,999,0.0,,42
115,14.036997517841579,999,0.0,,42
116,47.35986486946119,999,0.0,,42
117,54.950185511448886,999,0.0,,42
118,40.58845566482724,999,0.0,,42
119,171.67973438159396,912,1.0,,42
120,171.1295209101054,948,1.0,,42
121,2.5915636442837937,999,0.0,,42
122,21.573044691456026,999,0.0,,42
123,6.509246398626095,999,0.0,,42
124,59.5826562129654,999,0.0,,42
125,21.760565545140544,999,0.0,,42
126,47.03991544325622,999,0.0,,42
127,12.615571486451724,999,0.0,,42
128,61.476483589114856,999,0.0,,42
129,22.223187075826235,999,0.0,,42
130,10.02236043504666,999,0.0,,42
131,26.632773060033156,999,0.0,,42
132,36.32360055162764,999,0.0,,42
133,30.860901623799453,999,0.0,,42
134,63.21790170112864,999,0.0,,42
135,47.5498455574188,999,0.0,,42
136,40.35539912709998,999,0.0,,42
137,33.38650982152186,999,0.0,,42
138,50.398297235311404,999,0.0,,42
139,15.222690242579137,999,0.0,,42
140,24.387716701190225,999,0.0,,42
141,55.41524955481824,999,0.0,,42
142,19.165990380416833,999,0.0,,42
143,54.960736849435676,999,0.0,,42
144,25.860745339429187,999,0.0,,42
145,171.12857789806537,912,1.0,,42
146,62.859792151184536,999,0.0,,42
147,21.376927040576565,999,0.0,,42
148,38.64807909248154,999,0.0,,42
149,-1.5906377069914583,999,0.0,,42
150,56.15524145397406,999,0.0,,42
151,169.77553199170816,993,1.0,,42
152,34.9499717208549,999,0.0,,42
153,171.6457636513594,985,1.0,,42
154,58.18420028396277,999,0.0,,42
155,68.3321971059298,999,0.0,,42
156,22.04184789944736,999,0.0,,42
157,49.1410331792877,999,0.0,,42
158,16.70433460160519,999,0.0,,42
159,21.131725661249774,999,0.0,,42
160,51.05491381021069,999,0.0,,42
161,73.88794803898843,999,0.0,,42
162,28.370776470268225,999,0.0,,42
163,33.85653251983388,999,0.0,,42
164,61.45088731865695,999,0.0,,42
165,1.101887129180017,999,0.0,,42
166,42.47739748072472,999,0.0,,42
167,24.247653536093633,999,0.0,,42
168,8.269409641540301,999,0.0,,42
169,68.74526133694617,999,0.0,,42
170,37.950324832457504,999,0.0,,42
171,42.28162560263512,999,0.0,,42
172,66.82241459428172,999,0.0,,42
173,29.892959474078275,999,0.0,,42
174,5.5043255531702835,999,0.0,,42
175,34.62431020270816,999,0.0,,42
176,21.871413537897,999,0.0,,42
177,10.39785094394893,999,0.0,,42
178,51.16554662068129,999,0.0,,42
179,42.32576094384746,999,0.0,,42
180,171.8780814406692,949,1.0,,42
181,41.821326957361194,999,0.0,,42
182,33.06802957259505,999,0.0,,42
183,55.14366183053648,999,0.0,,42
184,26.126414218690808,999,0.0,,42
185,10.092552518221451,999,0.0,,42
186,65.17477689253354,999,0.0,,42
187,26.85943884884789,999,0.0,,42
188,18.887812012630686,999,0.0,,42
189,73.36023846034989,999,0.0,,42
190,58.3516624354234,999,0.0,,42
191,52.05839514914209,999,0.0,,42
192,23.69584508770797,999,0.0,,42
193,54.91671924387311,999,0.0,,42
194,16.480091942894855,999,0.0,,42
195,73.51131260507285,999,0.0,,42
196,33.02696809804365,999,0.0,,42
197,30.12008695493377,999,0.0,,42
198,49.04110855692393,999,0.0,,42
199,19.433082051200362,999,0.0,,42
200,37.34542328025807,999,0.0,,42
