experiment_name,seed,agent,env_id,reward_mean,reward_std,success_rate,mean_episode_length,eval_mean_reward_last,final_model_path
reinforce_minsteps,7,reinforce,MountainCarContinuous-v0,-8.19986462485205,13.420448340995984,0.0,999.0,-6.451610448095162,C:\Users\jmlar\OneDrive\Documentos\GitHub\mountain-pendulum\outputs\models\reinforce_minsteps_seed7_final
reinforce_minsteps,21,reinforce,MountainCarContinuous-v0,-14.57145303935842,18.975676617543364,0.0,999.0,-9.857038886953521,C:\Users\jmlar\OneDrive\Documentos\GitHub\mountain-pendulum\outputs\models\reinforce_minsteps_seed21_final
