episode,reward,length,success,population_std,seed
1,-199.19804264052948,200,0.0,,21
2,-199.09347799778,200,0.0,,21
3,-199.50428611917823,200,0.0,,21
4,-199.17177991259805,200,0.0,,21
5,-198.77930154620705,200,0.0,,21
6,-199.94487419198163,200,0.0,,21
7,-199.47465130151681,200,0.0,,21
8,-198.83832171327575,200,0.0,,21
9,-199.07733303782885,200,0.0,,21
10,-199.75417869204762,200,0.0,,21
11,-198.7619285585999,200,0.0,,21
12,-198.3320115348353,200,0.0,,21
13,-199.35139980708212,200,0.0,,21
14,-198.67297996575653,200,0.0,,21
15,-199.57948008320713,200,0.0,,21
16,-199.78668037963362,200,0.0,,21
17,-199.38272220262442,200,0.0,,21
18,-199.85748554181131,200,0.0,,21
19,-199.0795180417247,200,0.0,,21
20,-199.9209248655073,200,0.0,,21
21,-199.63597864119393,200,0.0,,21
22,-199.02899157844323,200,0.0,,21
23,-199.49427299110982,200,0.0,,21
24,-199.3331778734733,200,0.0,,21
25,-199.87987880613156,200,0.0,,21
26,-198.6460695209316,200,0.0,,21
27,-199.70172086308332,200,0.0,,21
28,-199.07109261932777,200,0.0,,21
29,-198.8891373335617,200,0.0,,21
30,-199.46690489437597,200,0.0,,21
31,-199.37973943660904,200,0.0,,21
32,-199.54674375831965,200,0.0,,21
33,-199.8463934132737,200,0.0,,21
34,-199.77357315746548,200,0.0,,21
35,-199.1348315527603,200,0.0,,21
36,-199.78487835257363,200,0.0,,21
37,-199.0714900521999,200,0.0,,21
38,-199.4617834385965,200,0.0,,21
39,-199.19678216831966,200,0.0,,21
40,-199.51256977783785,200,0.0,,21
41,-198.89118992995648,200,0.0,,21
42,-199.28941019481152,200,0.0,,21
43,-199.5510689582059,200,0.0,,21
44,-199.38401473740387,200,0.0,,21
45,-199.10747724142868,200,0.0,,21
46,-199.6856050212788,200,0.0,,21
47,-199.84184676723962,200,0.0,,21
48,-199.0464262891284,200,0.0,,21
49,-198.65812719849055,200,0.0,,21
50,-199.64972384359785,200,0.0,,21
51,-198.87440745154456,200,0.0,,21
52,-199.18261515322519,200,0.0,,21
53,-199.83212275551566,200,0.0,,21
54,-199.7449733615979,200,0.0,,21
55,-199.78051543869188,200,0.0,,21
56,-199.44140369372315,200,0.0,,21
57,-198.79971330653868,200,0.0,,21
58,-199.93101515374116,200,0.0,,21
59,-198.6621752197288,200,0.0,,21
60,-199.59334368744302,200,0.0,,21
61,-199.57699894197773,200,0.0,,21
62,-199.05644425947386,200,0.0,,21
63,-199.6972135420794,200,0.0,,21
64,-199.52146440750516,200,0.0,,21
65,-199.46024309004707,200,0.0,,21
66,-199.7093768631258,200,0.0,,21
67,-198.44298804015847,200,0.0,,21
68,-199.4048197550204,200,0.0,,21
69,-198.68084076377718,200,0.0,,21
70,-199.89591092144423,200,0.0,,21
71,-199.1948686726117,200,0.0,,21
72,-199.15417841969617,200,0.0,,21
73,-199.75067501157397,200,0.0,,21
74,-199.8132197582893,200,0.0,,21
75,-199.62854925925737,200,0.0,,21
76,-199.56140529683262,200,0.0,,21
77,-198.65595778730068,200,0.0,,21
78,-199.86432000775267,200,0.0,,21
79,-199.43101555537586,200,0.0,,21
80,-199.24317972278,200,0.0,,21
81,-199.00355207195793,200,0.0,,21
82,-199.6135226053265,200,0.0,,21
83,-199.64270088818728,200,0.0,,21
84,-199.59683083482568,200,0.0,,21
85,-199.1000726318578,200,0.0,,21
86,-199.59568659155352,200,0.0,,21
87,-198.8697791998565,200,0.0,,21
88,-199.36808822673626,200,0.0,,21
89,-199.24713740759833,200,0.0,,21
90,-199.52008697179224,200,0.0,,21
91,-199.08965460911415,200,0.0,,21
92,-199.71502055743144,200,0.0,,21
93,-199.12417803681024,200,0.0,,21
94,-199.62271887695033,200,0.0,,21
95,-198.65099899388153,200,0.0,,21
96,-199.3950095595005,200,0.0,,21
97,-199.7266608513629,200,0.0,,21
98,-198.71834718261667,200,0.0,,21
99,-199.6182522829696,200,0.0,,21
100,-199.45293678749297,200,0.0,,21
101,-199.26701158340722,200,0.0,,21
102,-199.4898899637446,200,0.0,,21
103,-199.63718985673728,200,0.0,,21
104,-198.668070255802,200,0.0,,21
105,-198.88743023633444,200,0.0,,21
106,-199.17763199873605,200,0.0,,21
107,-199.42159313685838,200,0.0,,21
108,-199.11275989450374,200,0.0,,21
109,-199.0003656604567,200,0.0,,21
110,-198.67538803800352,200,0.0,,21
111,-199.1899499334132,200,0.0,,21
112,-199.26565141915063,200,0.0,,21
113,-198.68159319216372,200,0.0,,21
114,-199.4091005190872,200,0.0,,21
115,-198.90581542522702,200,0.0,,21
116,-199.87953404087543,200,0.0,,21
117,-199.43805608783163,200,0.0,,21
118,-198.92104874095102,200,0.0,,21
119,-199.87891760878716,200,0.0,,21
120,-199.04233656584762,200,0.0,,21
121,-199.52415879431322,200,0.0,,21
122,-198.9793736653256,200,0.0,,21
123,-199.01807899320414,200,0.0,,21
124,-198.72568240662446,200,0.0,,21
125,-199.02039048392183,200,0.0,,21
126,-199.168175838988,200,0.0,,21
127,-198.67787200759332,200,0.0,,21
128,-198.65777609466744,200,0.0,,21
129,-198.65604354394014,200,0.0,,21
130,-199.764186298868,200,0.0,,21
131,-199.17406553191248,200,0.0,,21
132,-199.81007419396406,200,0.0,,21
133,-199.25642145398456,200,0.0,,21
134,-199.3571832561377,200,0.0,,21
135,-199.03997611139792,200,0.0,,21
136,-199.63787736188743,200,0.0,,21
137,-199.08301896658233,200,0.0,,21
138,-199.4366731858418,200,0.0,,21
139,-199.14444094469366,200,0.0,,21
140,-198.80778062445094,200,0.0,,21
141,-199.17740275765647,200,0.0,,21
142,-198.68060287554704,200,0.0,,21
143,-199.13909538473675,200,0.0,,21
144,-199.13858601390103,200,0.0,,21
145,-199.5458074015438,200,0.0,,21
146,-199.9136086646732,200,0.0,,21
147,-198.84400140993895,200,0.0,,21
148,-199.42088058373918,200,0.0,,21
149,-199.71000957040562,200,0.0,,21
150,-199.51326359733582,200,0.0,,21
151,-199.60762863274064,200,0.0,,21
152,-198.98196476185694,200,0.0,,21
153,-199.32301458356804,200,0.0,,21
154,-199.90314389024581,200,0.0,,21
155,-199.28354561013617,200,0.0,,21
156,-198.98964538512365,200,0.0,,21
157,-199.3962438822111,200,0.0,,21
158,-199.7958514496123,200,0.0,,21
159,-199.59519436173085,200,0.0,,21
160,-199.92467304341216,200,0.0,,21
161,-199.28282380208404,200,0.0,,21
162,-199.05537928428967,200,0.0,,21
163,-199.81798512074676,200,0.0,,21
164,-198.6564211819087,200,0.0,,21
165,-199.75664819254524,200,0.0,,21
166,-199.28548015626063,200,0.0,,21
167,-199.687255770612,200,0.0,,21
168,-199.71308667214143,200,0.0,,21
169,-199.65270471330038,200,0.0,,21
170,-198.69486310650237,200,0.0,,21
171,-199.02161629392805,200,0.0,,21
172,-199.61770250384555,200,0.0,,21
173,-199.51616067491707,200,0.0,,21
174,-199.7943045503142,200,0.0,,21
175,-199.0170584178209,200,0.0,,21
176,-199.09923511646986,200,0.0,,21
177,-198.6856307683323,200,0.0,,21
178,-199.48980857964264,200,0.0,,21
179,-198.72595180777859,200,0.0,,21
180,-199.56693732331078,200,0.0,,21
181,-199.76784102614897,200,0.0,,21
182,-199.0318264531088,200,0.0,,21
183,-199.27376797400356,200,0.0,,21
184,-198.9341488577688,200,0.0,,21
185,-198.9127086634936,200,0.0,,21
186,-199.95311817561455,200,0.0,,21
187,-198.98149047053008,200,0.0,,21
188,-199.30641421357035,200,0.0,,21
189,-199.27129051996715,200,0.0,,21
190,-199.88645848744017,200,0.0,,21
191,-199.11222441802303,200,0.0,,21
192,-199.30530681460672,200,0.0,,21
193,-199.33516015602285,200,0.0,,21
194,-199.24250188617447,200,0.0,,21
195,-199.93141865954905,200,0.0,,21
196,-199.94860879173243,200,0.0,,21
197,-198.3916638729659,200,0.0,,21
198,-198.79234501350422,200,0.0,,21
199,-199.44704922080413,200,0.0,,21
200,-199.34189759514157,200,0.0,,21
201,-199.22535622328525,200,0.0,,21
202,-199.48972990722177,200,0.0,,21
203,-198.9605938454872,200,0.0,,21
204,-199.22393315109565,200,0.0,,21
205,-199.3628598678581,200,0.0,,21
206,-199.4091003329478,200,0.0,,21
207,-199.56531141943654,200,0.0,,21
208,-198.61031161384668,200,0.0,,21
209,-198.34918052525018,200,0.0,,21
210,-199.0689636735609,200,0.0,,21
211,-198.50029318197338,200,0.0,,21
