episode,reward,length,success,population_std,seed
1,-179.9530722088457,200,0.0,0.4821259379386902,21
2,-196.23871730212613,200,0.0,0.46937045454978943,21
3,-192.88501544912833,200,0.0,0.45785871148109436,21
4,-179.5215386149357,200,0.0,0.44854357838630676,21
5,-199.09156942371737,200,0.0,0.4396688640117645,21
6,-185.8952774811769,200,0.0,0.4315895736217499,21
7,-192.4727065492334,200,0.0,0.425930917263031,21
8,-198.8554528300756,200,0.0,0.41767963767051697,21
9,-179.9289448100899,200,0.0,0.40854594111442566,21
10,-182.0251585182632,200,0.0,0.3902590274810791,21
11,-179.92710008926224,200,0.0,0.38033515214920044,21
12,-175.24117122212374,200,0.0,0.3752458393573761,21
13,-180.35783994178928,200,0.0,0.3575991690158844,21
14,-179.5419898023829,200,0.0,0.35520341992378235,21
15,-179.22508955954982,200,0.0,0.34583285450935364,21
16,-179.95709525130223,200,0.0,0.3327673673629761,21
17,-182.1115392255706,200,0.0,0.3183034360408783,21
18,-177.71992634086928,200,0.0,0.3153619170188904,21
19,-182.5431275367555,200,0.0,0.29976290464401245,21
20,-183.13405495529878,200,0.0,0.29328078031539917,21
21,-182.09527274535048,200,0.0,0.2849893569946289,21
22,-179.9193902186812,200,0.0,0.2782350778579712,21
23,-182.4180024675843,200,0.0,0.2632477283477783,21
24,-183.0752986008156,200,0.0,0.24961094558238983,21
25,-182.95621965902683,200,0.0,0.23974528908729553,21
26,-181.61806674295804,200,0.0,0.23685771226882935,21
27,-182.21566029958922,200,0.0,0.22118088603019714,21
28,-181.97309428196604,200,0.0,0.20813584327697754,21
29,-183.40760260434763,200,0.0,0.1896265596151352,21
30,-177.6190185055748,200,0.0,0.18027804791927338,21
31,-182.05684285108873,200,0.0,0.16058357059955597,21
32,-177.57845563988667,200,0.0,0.14933422207832336,21
33,-179.56808957380417,200,0.0,0.12568266689777374,21
34,-150.76309098032652,170,1.0,0.09582089632749557,21
35,-176.741839526876,200,0.0,0.09823611378669739,21
36,-135.2823357891757,156,1.0,0.09895831346511841,21
37,-174.12142668547676,198,1.0,0.09331779181957245,21
38,-139.2446596188929,159,1.0,0.07024050503969193,21
39,-155.84139973022684,177,1.0,0.029819583520293236,21
40,-139.17945353583855,159,1.0,0.030825352296233177,21
41,-134.04939137515612,155,1.0,0.03157661855220795,21
42,-134.823285396109,154,1.0,0.03224135935306549,21
43,-132.36665954052296,152,1.0,0.03328678756952286,21
44,-152.14387961361354,175,1.0,0.032422326505184174,21
45,-150.24052373689483,172,1.0,0.033372536301612854,21
46,-147.5538331478383,168,1.0,0.034954287111759186,21
47,-132.50073161837645,152,1.0,0.034885428845882416,21
48,-127.71653924768907,149,1.0,0.035646721720695496,21
49,-128.9845443376921,149,1.0,0.03638370335102081,21
50,-163.77529303754272,180,1.0,0.037175893783569336,21
51,-144.70223095233086,166,1.0,0.03737613186240196,21
52,-176.5816544680979,200,0.0,0.037217482924461365,21
53,-173.00433127908036,200,0.0,0.03681612014770508,21
54,-125.51427199956379,145,1.0,0.03780744597315788,21
55,-124.99956682295306,145,1.0,0.036834076046943665,21
56,-123.4065545136109,143,1.0,0.037179265171289444,21
57,-153.43994245179056,179,1.0,0.03690013289451599,21
58,-123.45701613620622,143,1.0,0.03741205856204033,21
59,-162.5491388891387,189,1.0,0.03795374184846878,21
60,-153.46623321637162,179,1.0,0.038524605333805084,21
61,-123.71210538910236,143,1.0,0.037826914340257645,21
62,-126.39051269041374,145,1.0,0.036862850189208984,21
63,-120.18023130187066,141,1.0,0.03680405020713806,21
64,-131.78126752946264,154,1.0,0.0365193709731102,21
65,-121.45022411760874,142,1.0,0.03501100465655327,21
66,-121.63734798206133,142,1.0,0.03543199226260185,21
67,-113.09520074451575,126,1.0,0.03600026294589043,21
68,-126.48028527051792,145,1.0,0.03590868040919304,21
69,-121.2629621818196,142,1.0,0.03531542420387268,21
70,-199.27565331452115,200,0.0,0.03646036237478256,21
71,-101.46570459386567,115,1.0,0.03574242815375328,21
72,-196.77935504438665,200,0.0,0.034463174641132355,21
73,-98.6624189901413,113,1.0,0.03461819887161255,21
74,-174.79578981845407,200,0.0,0.03526511415839195,21
75,-105.72748139459145,119,1.0,0.03599492087960243,21
76,-98.50607249286259,113,1.0,0.03511124476790428,21
77,-100.0727100801887,114,1.0,0.035495590418577194,21
78,-120.58231946980231,133,1.0,0.03374097868800163,21
79,-111.28815644659335,124,1.0,0.03412256017327309,21
80,-176.9440215537179,200,0.0,0.03453236445784569,21
81,-198.77064693216198,200,0.0,0.03532664105296135,21
82,-100.12550717953127,114,1.0,0.03492427244782448,21
83,-104.04976459528552,117,1.0,0.035242363810539246,21
84,-176.98106096652282,200,0.0,0.035764578729867935,21
85,-198.70860487520986,200,0.0,0.03640357032418251,21
86,-176.9718897093844,200,0.0,0.035569172352552414,21
87,-104.81293144891242,118,1.0,0.03516051173210144,21
88,-174.60625551251724,200,0.0,0.03489420935511589,21
89,-104.20618372986792,117,1.0,0.0339818149805069,21
90,-111.44241047980921,124,1.0,0.033198609948158264,21
91,-179.4997869981671,200,0.0,0.03339482098817825,21
92,-198.55930352319774,200,0.0,0.03363344445824623,21
93,-98.2459680987522,113,1.0,0.032613739371299744,21
94,-176.4480712367549,200,0.0,0.03340085223317146,21
95,-177.5092018327996,200,0.0,0.03310609608888626,21
96,-105.82417127143708,119,1.0,0.03241273760795593,21
97,-104.99198068141413,118,1.0,0.03368406742811203,21
98,-155.82285533921095,180,1.0,0.03355323150753975,21
99,-100.84490204666508,115,1.0,0.03363019973039627,21
