episode,reward,length,success,population_std,seed
1,80.60673696205484,332,1.0,0.47791481018066406,7
2,81.35080041452309,329,1.0,0.4552671015262604,7
3,74.75796827455054,494,1.0,0.4319685101509094,7
4,72.95205060783772,506,1.0,0.42059364914894104,7
5,80.83347164532168,330,1.0,0.41282716393470764,7
6,82.6811359167099,233,1.0,0.4108198583126068,7
7,59.94091549515725,579,1.0,0.40357816219329834,7
8,60.66835837960244,569,1.0,0.3867282569408417,7
9,90.56830942915695,227,1.0,0.3815884292125702,7
10,87.67628787690775,230,1.0,0.37348154187202454,7
11,87.23527816734276,232,1.0,0.36639589071273804,7
12,91.1321394050261,200,1.0,0.3280709385871887,7
13,92.802327870531,173,1.0,0.3049289286136627,7
14,92.95819628173484,169,1.0,0.27736160159111023,7
15,92.743986758776,168,1.0,0.2332579344511032,7
16,94.1151100390358,166,1.0,0.2104198932647705,7
17,93.8485305876704,179,1.0,0.20423921942710876,7
18,90.39411692334106,259,1.0,0.1933618187904358,7
19,94.14561721161007,166,1.0,0.1730135977268219,7
20,93.05975581541423,298,1.0,0.16410113871097565,7
21,85.98892695283286,407,1.0,0.16223208606243134,7
22,93.74180272254745,214,1.0,0.16544033586978912,7
23,92.73015683498524,294,1.0,0.16213932633399963,7
24,87.99806808506838,270,1.0,0.16069121658802032,7
25,92.90876494247932,295,1.0,0.15456439554691315,7
26,92.70420315783996,344,1.0,0.14218251407146454,7
27,93.74455487034284,213,1.0,0.1375167816877365,7
28,94.1282614364114,174,1.0,0.1295613944530487,7
29,90.69168230837676,300,1.0,0.12959711253643036,7
30,90.8632134514628,381,1.0,0.12941502034664154,7
31,94.15979070984758,171,1.0,0.1297597587108612,7
32,93.22778595872224,253,1.0,0.1308765858411789,7
33,94.13411060450599,173,1.0,0.13207174837589264,7
34,89.84531291415914,261,1.0,0.1318228393793106,7
35,92.77513404684142,193,1.0,0.13092893362045288,7
36,92.11371332099661,241,1.0,0.12978270649909973,7
37,92.54489723163424,206,1.0,0.1305278092622757,7
38,93.59080863498383,208,1.0,0.1299249231815338,7
39,92.33117137216031,145,1.0,0.12757284939289093,7
40,88.95936119251418,253,1.0,0.1283765584230423,7
41,93.86662621195428,151,1.0,0.1273583471775055,7
42,94.09127411679364,144,1.0,0.12526622414588928,7
43,89.16222617458551,190,1.0,0.12438429892063141,7
44,90.91842750523355,466,1.0,0.12313485890626907,7
45,92.50213641177398,174,1.0,0.12353645265102386,7
46,93.36513397942763,239,1.0,0.12435996532440186,7
47,92.97286070734263,132,1.0,0.12421324849128723,7
48,90.76743974145501,151,1.0,0.12484830617904663,7
49,91.88460777101572,177,1.0,0.12416452169418335,7
50,94.14509640531615,144,1.0,0.12286584079265594,7
51,93.63921321001834,174,1.0,0.12073227763175964,7
52,92.31580030722543,145,1.0,0.12098889797925949,7
53,94.16099243747303,145,1.0,0.1181567907333374,7
54,87.83621458355337,199,1.0,0.11798349767923355,7
55,92.67735339645296,143,1.0,0.11843553930521011,7
