episode,reward,length,success,population_std,seed
1,-188.24572304456524,200,0.0,,21
2,-187.93606332585796,200,0.0,,21
3,-194.2460108832165,200,0.0,,21
4,-188.4625184412289,200,0.0,,21
5,-183.27446245762985,200,0.0,,21
6,-192.3311161287711,200,0.0,,21
7,-195.62209417930717,200,0.0,,21
8,-183.50533085875213,200,0.0,,21
9,-186.92119970335625,200,0.0,,21
10,-194.72477721101313,200,0.0,,21
11,-187.40188390382173,200,0.0,,21
12,-183.2424603277468,200,0.0,,21
13,-194.59499839234923,200,0.0,,21
14,-180.4534952891845,200,0.0,,21
15,-182.0586153639033,200,0.0,,21
16,-187.47602662651843,200,0.0,,21
17,-188.10792747462074,200,0.0,,21
18,-179.27778489422053,200,0.0,,21
19,-186.2862747739564,200,0.0,,21
20,-183.69187451789912,200,0.0,,21
21,-188.10984120161038,200,0.0,,21
22,-181.96245248866035,200,0.0,,21
23,-182.59872655010668,200,0.0,,21
24,-182.68799769080942,200,0.0,,21
25,-185.71974324440816,200,0.0,,21
26,-188.21019730516127,200,0.0,,21
27,-188.09477822425833,200,0.0,,21
28,-182.4973565485243,200,0.0,,21
29,-186.27871678603697,200,0.0,,21
30,-189.4049995826208,200,0.0,,21
31,-187.13908418456413,200,0.0,,21
32,-180.64244990600855,200,0.0,,21
33,-181.94134094833316,200,0.0,,21
34,-183.37139463081257,200,0.0,,21
35,-185.55444838988478,200,0.0,,21
36,-181.19172668157262,200,0.0,,21
37,-187.31561069327654,200,0.0,,21
38,-182.4823664093492,200,0.0,,21
39,-190.15255360933224,200,0.0,,21
40,-182.5045209588643,200,0.0,,21
41,-180.71946563934034,200,0.0,,21
42,-183.58222957858743,200,0.0,,21
43,-181.64222564635566,200,0.0,,21
44,-189.7092969023288,200,0.0,,21
45,-179.14375218897476,200,0.0,,21
46,-130.78000648505986,144,1.0,,21
47,-135.55114160169614,151,1.0,,21
48,-135.49697749981715,152,1.0,,21
49,-133.0613192383753,148,1.0,,21
50,-162.4157199015899,183,1.0,,21
51,-175.51841175822483,199,1.0,,21
52,-130.4583486848278,144,1.0,,21
53,-168.09001533580158,190,1.0,,21
54,-135.4598959099094,152,1.0,,21
55,-136.20846472133417,154,1.0,,21
56,-135.33995495253475,152,1.0,,21
57,-175.48821204007254,200,0.0,,21
58,-134.44668589775392,148,1.0,,21
59,-104.49779462456354,116,1.0,,21
60,-175.5171997394973,200,0.0,,21
61,-141.14864336760002,159,1.0,,21
62,-165.2210689362837,189,1.0,,21
63,-120.03135142190149,133,1.0,,21
64,-122.06250499613816,135,1.0,,21
65,-136.52475130133098,150,1.0,,21
66,-135.1399320112978,150,1.0,,21
67,-104.48365502533852,116,1.0,,21
68,-165.20056431900593,189,1.0,,21
69,-180.60918004612176,200,0.0,,21
70,-117.45038494747132,132,1.0,,21
71,-165.20507679675939,189,1.0,,21
72,-133.90457099693595,148,1.0,,21
73,-97.54589882774599,113,1.0,,21
74,-187.85922054455114,200,0.0,,21
75,-146.59899743582355,167,1.0,,21
76,-97.30774631298846,113,1.0,,21
77,-97.81871792500897,113,1.0,,21
78,-150.17969854586408,172,1.0,,21
79,-148.76278867370274,170,1.0,,21
80,-187.71586782756458,200,0.0,,21
81,-198.77064693216198,200,0.0,,21
82,-97.87262165959692,113,1.0,,21
83,-148.028528171184,169,1.0,,21
84,-197.87541727858297,200,0.0,,21
85,-198.70860487520986,200,0.0,,21
86,-187.644922878917,200,0.0,,21
87,-146.62155185319716,167,1.0,,21
88,-187.66931885105805,200,0.0,,21
89,-147.964903875426,169,1.0,,21
90,-149.47224999160971,171,1.0,,21
91,-187.27831774915103,200,0.0,,21
92,-136.85365903700585,160,1.0,,21
93,-94.61279249761719,108,1.0,,21
94,-122.01367293758085,143,1.0,,21
95,-198.3969328529929,200,0.0,,21
96,-127.53819478984224,147,1.0,,21
97,-126.4423581227311,145,1.0,,21
98,-176.70912883644633,200,0.0,,21
99,-128.04572973801987,146,1.0,,21
100,-88.59590489632683,98,1.0,,21
101,-127.34959647775395,147,1.0,,21
102,-198.65974595814805,200,0.0,,21
103,-128.04589937828132,146,1.0,,21
104,-178.82621871118317,200,0.0,,21
105,-126.54833834472811,145,1.0,,21
106,-198.99611700729565,200,0.0,,21
107,-88.57901654188754,98,1.0,,21
108,-126.51020229313872,145,1.0,,21
109,-198.99098007322664,200,0.0,,21
110,-127.01152211485896,146,1.0,,21
111,-103.95844398201734,113,1.0,,21
112,-126.31074930672185,145,1.0,,21
113,-127.0778598710749,146,1.0,,21
114,-127.92572922183899,146,1.0,,21
115,-127.07151494801656,146,1.0,,21
116,-127.4120685859425,147,1.0,,21
117,-128.05608889751602,146,1.0,,21
118,-128.11103016452398,146,1.0,,21
119,-128.2374290919106,146,1.0,,21
120,-146.36258789025487,157,1.0,,21
121,-142.54273650387768,164,1.0,,21
122,-196.50337331388073,200,0.0,,21
123,-144.57259137104847,166,1.0,,21
124,-144.57550821470795,166,1.0,,21
125,-151.83722213441797,175,1.0,,21
126,-80.67010938801104,90,1.0,,21
127,-195.16547319519304,200,0.0,,21
128,-147.4637490180612,170,1.0,,21
129,-169.836401362576,194,1.0,,21
130,-149.12270736243227,172,1.0,,21
131,-141.71920975622197,157,1.0,,21
132,-142.52868377238337,164,1.0,,21
133,-86.88837882736698,96,1.0,,21
134,-144.86264090624172,167,1.0,,21
135,-149.08764421615342,172,1.0,,21
136,-141.76831666365615,160,1.0,,21
137,-175.7582578421534,200,0.0,,21
138,-144.83558226430614,167,1.0,,21
139,-170.87598335310759,195,1.0,,21
140,-141.41669822629774,159,1.0,,21
