episode,reward,length,success,population_std,seed
1,4.144328031024117,999,0.0,,21
2,4.981173040876265,999,0.0,,21
3,5.165641358204312,999,0.0,,21
4,4.2379041006978975,999,0.0,,21
5,3.161285849647661,999,0.0,,21
6,2.7524381882160305,999,0.0,,21
7,2.3231123973731695,999,0.0,,21
8,2.5202220465257676,999,0.0,,21
9,3.0276276734094827,999,0.0,,21
10,4.00242329448571,999,0.0,,21
11,5.0068717140153325,999,0.0,,21
12,5.5524443745000225,999,0.0,,21
13,5.596359011024993,999,0.0,,21
14,5.475291305975888,999,0.0,,21
15,5.443390533595877,999,0.0,,21
16,5.593547514552732,999,0.0,,21
17,5.714905706307549,999,0.0,,21
18,5.59789973800226,999,0.0,,21
19,5.071315746102044,999,0.0,,21
20,3.9681740193188357,999,0.0,,21
21,3.061070051414429,999,0.0,,21
22,2.5412429813367807,999,0.0,,21
23,2.6608034527587776,999,0.0,,21
24,3.3037890984555482,999,0.0,,21
25,4.030825946335896,999,0.0,,21
26,4.896743804735503,999,0.0,,21
27,5.446145644365025,999,0.0,,21
28,5.810189588518658,999,0.0,,21
29,5.85886656452385,999,0.0,,21
30,5.727717765036761,999,0.0,,21
31,5.5179162741923875,999,0.0,,21
32,5.231400956208012,999,0.0,,21
33,5.122513585902908,999,0.0,,21
34,5.331989332986208,999,0.0,,21
35,5.411665366781212,999,0.0,,21
36,5.635492165644225,999,0.0,,21
37,5.868237395201814,999,0.0,,21
38,5.868307210402696,999,0.0,,21
39,5.505794875276739,999,0.0,,21
40,4.871045732729475,999,0.0,,21
41,4.322673448208087,999,0.0,,21
42,4.019338869624015,999,0.0,,21
43,4.02484233183347,999,0.0,,21
44,4.311423694324988,999,0.0,,21
45,4.867640260217439,999,0.0,,21
46,5.4615401567700115,999,0.0,,21
47,5.858805509978674,999,0.0,,21
48,5.941322607813725,999,0.0,,21
49,5.7247890595107735,999,0.0,,21
50,5.425603114871503,999,0.0,,21
51,5.3157626735093935,999,0.0,,21
52,5.104936158837566,999,0.0,,21
53,5.001121038518419,999,0.0,,21
54,5.025795564812328,999,0.0,,21
55,4.946998514521446,999,0.0,,21
56,5.182512502671933,999,0.0,,21
57,5.568038066064748,999,0.0,,21
58,5.880608229595675,999,0.0,,21
59,5.993461532203737,999,0.0,,21
60,5.894443152717807,999,0.0,,21
61,5.40149209582378,999,0.0,,21
62,4.265266394288377,999,0.0,,21
63,3.2190328649199156,999,0.0,,21
64,1.9065141491118351,999,0.0,,21
65,0.5805127558404846,999,0.0,,21
66,-0.07430238132593772,999,0.0,,21
67,-0.02489874183518461,999,0.0,,21
68,0.6386131130266947,999,0.0,,21
69,1.7509804946350631,999,0.0,,21
70,3.0981732843411565,999,0.0,,21
71,4.430417041356639,999,0.0,,21
72,5.364939900024664,999,0.0,,21
73,5.8613614683697195,999,0.0,,21
74,6.01606009222867,999,0.0,,21
75,5.915939774649982,999,0.0,,21
76,5.648264401232981,999,0.0,,21
77,5.390688660633903,999,0.0,,21
78,5.2590562925981175,999,0.0,,21
79,5.31962816612476,999,0.0,,21
80,5.472443924850307,999,0.0,,21
