episode,reward,length,success,population_std,seed
1,28.188517998787574,999,0.0,,7
2,21.622592285566498,999,0.0,,7
3,8.651976701439708,999,0.0,,7
4,4.518498402394471,999,0.0,,7
5,26.91613727976801,999,0.0,,7
6,20.701686520478688,999,0.0,,7
7,24.09154915716499,999,0.0,,7
8,22.782893615367357,999,0.0,,7
9,4.7442342233262025,999,0.0,,7
10,4.360339825216215,999,0.0,,7
11,5.718061275038053,999,0.0,,7
12,7.017273293531616,999,0.0,,7
13,3.4824982022837503,999,0.0,,7
14,6.764039170593605,999,0.0,,7
15,9.461071007390274,999,0.0,,7
16,33.4455462967162,999,0.0,,7
17,22.543702349357773,999,0.0,,7
18,13.23713193894946,999,0.0,,7
19,33.097310907032806,999,0.0,,7
20,9.197131819819333,999,0.0,,7
21,12.227627300017048,999,0.0,,7
22,12.70768373113242,999,0.0,,7
23,18.594826764892787,999,0.0,,7
24,19.045263571315445,999,0.0,,7
25,7.334037372638704,999,0.0,,7
26,0.6887392269254633,999,0.0,,7
27,20.78497109701857,999,0.0,,7
28,24.568729951861314,999,0.0,,7
29,12.543489933304954,999,0.0,,7
30,6.31541012066009,999,0.0,,7
31,27.281081100809388,999,0.0,,7
32,7.052976430641138,999,0.0,,7
33,25.49216294719372,999,0.0,,7
34,14.19922899978701,999,0.0,,7
35,19.777355752012227,999,0.0,,7
36,15.994956962676952,999,0.0,,7
37,8.780806217328063,999,0.0,,7
38,6.941758711327566,999,0.0,,7
39,26.796668432070874,999,0.0,,7
40,1.1454887235959177,999,0.0,,7
41,11.919021032226738,999,0.0,,7
42,17.75893554164213,999,0.0,,7
43,0.3106153059115968,999,0.0,,7
44,3.2562739559580223,999,0.0,,7
45,12.777508936997037,999,0.0,,7
46,23.826870295742992,999,0.0,,7
47,0.1412965035660818,999,0.0,,7
48,32.552317222580314,999,0.0,,7
49,11.468684145220323,999,0.0,,7
50,12.296575684013078,999,0.0,,7
51,4.504687846274464,999,0.0,,7
52,26.944450638839044,999,0.0,,7
53,15.431891027837992,999,0.0,,7
54,13.797651484492235,999,0.0,,7
55,25.380310226173606,999,0.0,,7
56,30.747289914870635,999,0.0,,7
57,28.548942360503133,999,0.0,,7
58,10.353716460813303,999,0.0,,7
59,13.037864875368541,999,0.0,,7
60,10.454454037972027,999,0.0,,7
61,29.835346376348753,999,0.0,,7
62,9.396611318807118,999,0.0,,7
63,11.109670947480481,999,0.0,,7
64,104.27510610760656,75,1.0,,7
65,14.300870801525889,999,0.0,,7
66,10.352425759629114,999,0.0,,7
67,0.3159728093260128,999,0.0,,7
68,1.5987704437429784,999,0.0,,7
69,7.865031855835696,999,0.0,,7
70,107.7810028778622,112,1.0,,7
71,103.92986678153976,68,1.0,,7
72,106.3739306616597,105,1.0,,7
73,108.0342527900357,134,1.0,,7
74,106.48106936218683,104,1.0,,7
75,108.80522096607602,141,1.0,,7
76,106.38387947867741,139,1.0,,7
77,102.70171649437398,66,1.0,,7
78,105.78630694437307,110,1.0,,7
79,102.8378479202278,71,1.0,,7
80,101.94263858161867,68,1.0,,7
81,104.3024738621898,75,1.0,,7
82,106.73175846543164,121,1.0,,7
83,103.44569818899036,68,1.0,,7
84,100.63130404298427,68,1.0,,7
85,102.06123076635413,65,1.0,,7
86,102.61007290123962,65,1.0,,7
87,100.69404769497923,67,1.0,,7
88,101.4005312373396,66,1.0,,7
89,102.44323498941958,65,1.0,,7
90,105.95951936771162,123,1.0,,7
91,106.49731743201846,158,1.0,,7
92,101.91698077245383,67,1.0,,7
93,7.230195406082203,999,0.0,,7
94,101.82750310432166,66,1.0,,7
95,99.68419552675914,70,1.0,,7
96,105.41458639900667,119,1.0,,7
97,100.71236083500554,67,1.0,,7
98,105.85699768410996,118,1.0,,7
99,100.67349873990753,67,1.0,,7
100,103.00599011965096,65,1.0,,7
101,101.66553968479857,66,1.0,,7
102,100.58660722554197,67,1.0,,7
103,102.95760614355095,65,1.0,,7
104,101.20707995581907,66,1.0,,7
105,103.44250204307028,66,1.0,,7
106,100.26417636470869,67,1.0,,7
107,101.70424548243173,66,1.0,,7
108,102.28450002947358,67,1.0,,7
109,103.52827823287808,66,1.0,,7
110,101.32825756778476,67,1.0,,7
111,103.29805575120264,67,1.0,,7
112,102.58513692042325,66,1.0,,7
113,102.71106605450623,66,1.0,,7
114,102.52832006579266,66,1.0,,7
115,103.59038335885853,66,1.0,,7
116,101.5920173573075,67,1.0,,7
117,101.94257264474874,67,1.0,,7
118,100.87190197997262,67,1.0,,7
119,100.6486830422189,67,1.0,,7
120,101.27231663484126,67,1.0,,7
121,103.42012934302912,66,1.0,,7
122,103.40651103453712,67,1.0,,7
123,105.88949060167653,117,1.0,,7
124,102.35680390938651,66,1.0,,7
125,102.15233279142996,67,1.0,,7
