episode,reward,length,success,population_std,seed
182,63.97370051090547,999,0.0,,21
183,11.88667734535029,999,0.0,,21
184,52.67531530122578,999,0.0,,21
185,30.362963445493282,999,0.0,,21
186,12.349120536130066,999,0.0,,21
187,64.84157858119578,999,0.0,,21
188,175.71157648539307,967,1.0,,21
189,57.93499688889207,999,0.0,,21
190,172.3498266999199,956,1.0,,21
191,168.09632357039402,912,1.0,,21
192,167.08264647904764,947,1.0,,21
193,7.70952761314247,999,0.0,,21
194,15.512440726190938,999,0.0,,21
195,166.78393108421,985,1.0,,21
196,47.01815178040477,999,0.0,,21
197,164.99438614385286,801,1.0,,21
198,63.08600276447521,999,0.0,,21
199,169.22881795142675,949,1.0,,21
200,48.78223359255209,999,0.0,,21
