episode,reward,length,success,population_std,seed
1,-164.73274538755504,200,0.0,,42
2,-145.12085182252122,200,0.0,,42
3,-153.48445737516158,200,0.0,,42
4,-180.11077197901614,200,0.0,,42
5,-130.652991940442,200,0.0,,42
6,-154.87455826922087,200,0.0,,42
7,-153.7830506080354,200,0.0,,42
8,-107.13708755870357,200,0.0,,42
9,-114.8894911952084,200,0.0,,42
10,-113.17398413462797,200,0.0,,42
11,-194.10009133051062,200,0.0,,42
12,-127.57608107742271,200,0.0,,42
13,-189.7240393605898,200,0.0,,42
14,-114.87331642827485,200,0.0,,42
15,-110.97289524652297,200,0.0,,42
16,-120.08975134580396,200,0.0,,42
17,-103.34730670321733,200,0.0,,42
18,-189.92921932484023,200,0.0,,42
19,-128.9535635395805,200,0.0,,42
20,-140.10176843206864,200,0.0,,42
21,-195.80920162619805,200,0.0,,42
22,-111.49243505555205,200,0.0,,42
23,-113.17341773188673,200,0.0,,42
24,-115.21124693186721,200,0.0,,42
25,-105.49776119703893,200,0.0,,42
26,-107.14112148647473,200,0.0,,42
27,-115.21880460029934,200,0.0,,42
28,-110.97269007063005,200,0.0,,42
29,-128.584575271816,200,0.0,,42
30,-114.8594131518621,200,0.0,,42
31,-190.14185810236086,200,0.0,,42
32,-135.26796854544955,200,0.0,,42
33,-113.48214301251573,200,0.0,,42
34,-190.12423129213857,200,0.0,,42
35,-188.96559654702287,200,0.0,,42
36,-111.8468763079727,200,0.0,,42
37,-108.75758749352826,200,0.0,,42
38,-127.26421876461245,200,0.0,,42
39,-105.68214351776987,200,0.0,,42
40,-106.49299780314323,200,0.0,,42
41,-115.21342969237594,200,0.0,,42
42,-125.91567016555928,200,0.0,,42
43,-140.10720382502768,200,0.0,,42
44,-128.9774706064054,200,0.0,,42
45,-120.08748878899496,200,0.0,,42
46,-125.8792698266916,200,0.0,,42
47,-108.78083679446718,200,0.0,,42
48,-102.77680245948432,200,0.0,,42
49,-129.44888854108285,200,0.0,,42
50,-6.514906859025359,191,1.0,,42
51,-131.62428055598866,200,0.0,,42
52,-118.95561138912853,200,0.0,,42
53,-6.657361127668992,191,1.0,,42
54,-121.5775738391676,200,0.0,,42
55,-12.001867240003776,183,1.0,,42
56,-130.1538419802091,200,0.0,,42
57,-128.95013999659568,200,0.0,,42
58,-135.66719059133902,200,0.0,,42
59,-26.481885066314135,200,0.0,,42
60,-128.94208383600926,200,0.0,,42
61,-127.10414791501535,200,0.0,,42
62,-134.48666667856742,200,0.0,,42
63,-131.6854003829394,200,0.0,,42
64,-130.2142135037866,200,0.0,,42
65,-131.9443679228425,200,0.0,,42
66,-14.692731557901425,189,1.0,,42
67,2.6147728990763426,172,1.0,,42
68,-5.702736506587826,171,1.0,,42
69,17.849039400694892,149,1.0,,42
70,-1.8561186157166958,162,1.0,,42
71,-2.1796597821521573,197,1.0,,42
72,-117.39693441282725,200,0.0,,42
73,18.61912767123431,152,1.0,,42
74,-3.0330860392423347,197,1.0,,42
75,-2.366296212305315,197,1.0,,42
76,19.573268866923172,172,1.0,,42
77,-175.72227957411087,200,0.0,,42
78,0.5271345367946196,192,1.0,,42
79,31.443119824281894,153,1.0,,42
80,32.30799304076936,138,1.0,,42
81,29.5935852015391,148,1.0,,42
82,3.3789933773805387,187,1.0,,42
83,31.27954718581168,137,1.0,,42
84,12.022172876808327,171,1.0,,42
85,33.76295018696692,138,1.0,,42
86,24.854648005912168,140,1.0,,42
87,25.504709761822596,134,1.0,,42
88,0.392004948342219,192,1.0,,42
89,30.5015044050524,144,1.0,,42
90,24.85879321435641,136,1.0,,42
91,31.75427729776129,153,1.0,,42
92,30.440624297130853,144,1.0,,42
93,24.924217149964534,140,1.0,,42
94,30.531599413021468,144,1.0,,42
95,14.034937868476845,171,1.0,,42
96,29.73961393281934,156,1.0,,42
97,31.913088149856776,132,1.0,,42
98,24.01427306351252,155,1.0,,42
99,39.598632799694315,109,1.0,,42
100,31.907721096184105,132,1.0,,42
101,24.73000417233561,158,1.0,,42
102,30.363862416248594,124,1.0,,42
103,23.670758157153614,151,1.0,,42
104,29.992661909665912,123,1.0,,42
105,24.493065148591995,153,1.0,,42
106,30.361071361927316,129,1.0,,42
107,-182.81954610254616,200,0.0,,42
108,-185.68336460373757,200,0.0,,42
109,-187.44328457205484,200,0.0,,42
110,46.37468005763367,115,1.0,,42
111,-193.6484350822866,200,0.0,,42
112,42.37795573257608,116,1.0,,42
113,47.757721601519734,115,1.0,,42
114,-178.39374161039814,200,0.0,,42
115,-86.92435963428579,200,0.0,,42
116,39.9132646410726,140,1.0,,42
117,39.75353172922041,140,1.0,,42
118,-84.58762653870508,200,0.0,,42
119,43.72139497043099,139,1.0,,42
120,-84.66889339033514,200,0.0,,42
121,42.99964469880797,139,1.0,,42
122,33.89334634633269,133,1.0,,42
123,-84.59118688071612,200,0.0,,42
124,39.480150996969314,140,1.0,,42
125,38.24512257380411,139,1.0,,42
126,-86.87607602914795,200,0.0,,42
127,16.276616262824973,191,1.0,,42
128,39.292668338748626,140,1.0,,42
129,15.042678245168645,199,1.0,,42
130,43.52141197430319,139,1.0,,42
131,15.35543354274705,198,1.0,,42
132,15.508232240215875,192,1.0,,42
133,39.9229349126108,140,1.0,,42
134,15.625608047703281,195,1.0,,42
135,47.31811986933462,108,1.0,,42
136,37.83719561659382,110,1.0,,42
137,-191.9055001855304,200,0.0,,42
138,46.7504941909574,108,1.0,,42
139,44.64029787678737,108,1.0,,42
140,-187.81240488886397,200,0.0,,42
141,38.24249978119042,110,1.0,,42
142,46.690493165981025,108,1.0,,42
143,-188.93862983350118,200,0.0,,42
144,32.835713585605845,114,1.0,,42
145,29.375829379367133,117,1.0,,42
146,48.15278370882152,108,1.0,,42
147,48.2769791665778,108,1.0,,42
148,-194.13358146790415,200,0.0,,42
149,42.91801941720769,109,1.0,,42
150,44.81878940499155,108,1.0,,42
151,41.104515850835014,109,1.0,,42
152,35.940240212425124,111,1.0,,42
153,-195.31099629821256,200,0.0,,42
154,45.093294800492004,108,1.0,,42
155,-194.01792860582646,200,0.0,,42
156,51.14184996439144,111,1.0,,42
157,36.11157103534788,116,1.0,,42
158,33.148576058330946,118,1.0,,42
159,49.57285817107186,111,1.0,,42
160,48.990822670806665,111,1.0,,42
161,9.746777390675561,138,1.0,,42
162,47.34932196652517,111,1.0,,42
163,37.71840484114364,115,1.0,,42
164,33.933287850479246,118,1.0,,42
165,7.416593576432206,139,1.0,,42
166,35.61559673782904,116,1.0,,42
167,41.821370999143255,113,1.0,,42
168,43.57842656853609,112,1.0,,42
169,43.19850209413562,112,1.0,,42
170,31.624795196345076,119,1.0,,42
171,7.430480946437456,139,1.0,,42
172,40.69706253265031,114,1.0,,42
173,22.276753509650007,160,1.0,,42
