episode,reward,length,success,population_std,seed
1,6.094961885651379,999,0.0,,7
2,28.332909954999593,999,0.0,,7
3,-10.664371597254682,999,0.0,,7
4,48.75675283053017,999,0.0,,7
5,145.9706352577497,866,1.0,,7
6,48.247548650887246,999,0.0,,7
7,34.87623524170898,999,0.0,,7
8,161.83664868410844,861,1.0,,7
9,68.36323845279786,999,0.0,,7
10,-4.250993319290622,999,0.0,,7
11,155.5737291183905,667,1.0,,7
12,39.03967575235662,999,0.0,,7
13,163.44883670156213,742,1.0,,7
14,163.528935362368,989,1.0,,7
15,11.185454227910581,999,0.0,,7
16,52.06776211770507,999,0.0,,7
17,33.567176843226406,999,0.0,,7
18,167.27346560202926,874,1.0,,7
19,1.7820671395746905,999,0.0,,7
20,-0.7298699356423608,999,0.0,,7
21,154.19510136137106,666,1.0,,7
22,21.95817156359371,999,0.0,,7
23,7.0284236441197825,999,0.0,,7
24,162.7000266190006,800,1.0,,7
25,37.864312491437744,999,0.0,,7
26,7.764096445426367,999,0.0,,7
27,154.92702190151095,666,1.0,,7
28,43.26883401111193,999,0.0,,7
29,-6.781721489467304,999,0.0,,7
30,168.3109864929541,878,1.0,,7
31,1.3931849331067192,999,0.0,,7
32,164.26972981695613,804,1.0,,7
33,160.25429201183567,955,1.0,,7
34,162.04917093222778,988,1.0,,7
35,58.93210895675108,999,0.0,,7
36,58.720322299482326,999,0.0,,7
37,163.4407523402844,867,1.0,,7
38,62.94309228417381,999,0.0,,7
39,165.65362242421546,873,1.0,,7
40,55.23397154121915,999,0.0,,7
41,171.7430570538374,952,1.0,,7
42,170.21504091156226,970,1.0,,7
43,62.13119369911071,999,0.0,,7
44,62.122801079343915,999,0.0,,7
45,30.390966070208112,999,0.0,,7
46,169.72057989051336,942,1.0,,7
47,167.54371979510918,987,1.0,,7
48,66.86988391113464,999,0.0,,7
49,43.85544252373661,999,0.0,,7
50,164.64927939414505,925,1.0,,7
51,5.130284236902707,999,0.0,,7
52,79.98615307403915,999,0.0,,7
53,174.2801231249569,880,1.0,,7
54,33.919247905645726,999,0.0,,7
55,4.967840875897168,999,0.0,,7
56,176.00753738099831,987,1.0,,7
57,28.333475932688366,999,0.0,,7
58,54.31730019427542,999,0.0,,7
59,29.58668058115572,999,0.0,,7
60,33.76000316900213,999,0.0,,7
61,67.5338701429777,999,0.0,,7
62,173.85414867534024,947,1.0,,7
63,170.1570148871475,870,1.0,,7
64,42.93916161432339,999,0.0,,7
65,14.712175142873166,999,0.0,,7
66,67.88011859623275,999,0.0,,7
67,177.85141894060132,896,1.0,,7
68,169.72181097993501,870,1.0,,7
69,72.90462271459548,999,0.0,,7
70,0.05343558058954043,999,0.0,,7
71,15.602051187217942,999,0.0,,7
72,19.872338491223854,999,0.0,,7
73,169.07725380764856,869,1.0,,7
74,17.22565183778528,999,0.0,,7
75,45.883582841482806,999,0.0,,7
76,171.3726780779291,855,1.0,,7
77,37.75862068693352,999,0.0,,7
78,53.91987720719336,999,0.0,,7
79,32.03880159496443,999,0.0,,7
80,46.67017911726803,999,0.0,,7
81,71.19499562824389,999,0.0,,7
82,57.10372741939169,999,0.0,,7
83,61.81235590160933,999,0.0,,7
84,69.585649272984,999,0.0,,7
85,57.42417291275691,999,0.0,,7
86,66.13294052064828,999,0.0,,7
87,35.895285246847756,999,0.0,,7
88,80.55710125936051,999,0.0,,7
89,25.851298846210018,999,0.0,,7
90,49.97679600686589,999,0.0,,7
91,0.5267211516191139,999,0.0,,7
92,9.097924202252376,999,0.0,,7
93,81.30065414769476,999,0.0,,7
94,56.8482519860725,999,0.0,,7
95,8.933965241913224,999,0.0,,7
96,42.58567134167321,999,0.0,,7
97,42.45288361119089,999,0.0,,7
98,5.950601053455504,999,0.0,,7
99,80.48911027941617,999,0.0,,7
100,69.20536369657378,999,0.0,,7
101,51.515275333506665,999,0.0,,7
102,10.074219746537729,999,0.0,,7
103,60.87564147553808,999,0.0,,7
104,172.72836273800652,855,1.0,,7
105,6.900937846307465,999,0.0,,7
106,46.0833328022167,999,0.0,,7
107,59.84851545751659,999,0.0,,7
108,46.22388720234398,999,0.0,,7
109,11.660734160853368,999,0.0,,7
110,48.494693256356086,999,0.0,,7
111,38.38718814029279,999,0.0,,7
112,82.74664202185186,999,0.0,,7
113,14.345339908102668,999,0.0,,7
114,0.3113408564811948,999,0.0,,7
115,66.20829381625572,999,0.0,,7
116,176.51182548176658,926,1.0,,7
117,180.24418587208976,934,1.0,,7
118,35.06522729008783,999,0.0,,7
119,17.589636628394445,999,0.0,,7
120,63.77880052929741,999,0.0,,7
121,35.84215750393974,999,0.0,,7
122,176.37792772819054,998,1.0,,7
123,47.06019178877007,999,0.0,,7
124,41.328145475054534,999,0.0,,7
125,38.4191572526355,999,0.0,,7
126,7.685301646150913,999,0.0,,7
127,1.9288177174122705,999,0.0,,7
128,30.71008141426613,999,0.0,,7
129,68.2307416273976,999,0.0,,7
130,49.346327514661304,999,0.0,,7
131,29.91349458599641,999,0.0,,7
132,14.837004242493752,999,0.0,,7
133,183.18369082743155,944,1.0,,7
134,41.33641246758883,999,0.0,,7
135,53.252600271716986,999,0.0,,7
136,32.908454166041864,999,0.0,,7
137,54.38485437505035,999,0.0,,7
138,182.45002988767533,941,1.0,,7
139,70.90421398806897,999,0.0,,7
140,185.61278707574797,958,1.0,,7
141,24.55551107779053,999,0.0,,7
142,31.719057066820334,999,0.0,,7
143,10.20073015294538,999,0.0,,7
144,11.456111650587124,999,0.0,,7
145,52.62231344649417,999,0.0,,7
146,59.828267489641874,999,0.0,,7
147,63.85027504749881,999,0.0,,7
148,68.91650551581489,999,0.0,,7
149,33.02298993933932,999,0.0,,7
150,36.92641233483615,999,0.0,,7
151,54.65091283651292,999,0.0,,7
152,34.16265129085029,999,0.0,,7
153,57.14356538057083,999,0.0,,7
154,38.67886783365951,999,0.0,,7
155,175.19488651779534,925,1.0,,7
156,4.461303288543714,999,0.0,,7
157,47.323371722293736,999,0.0,,7
158,15.22633764020809,999,0.0,,7
