episode,reward,length,success,population_std,seed
1,-161.90172354588867,200,0.0,,7
2,-169.12016261470853,200,0.0,,7
3,-156.79146624745044,200,0.0,,7
4,-162.91114109073533,200,0.0,,7
5,-152.7565847824735,200,0.0,,7
6,-162.46377933275653,200,0.0,,7
7,-152.54451879482076,200,0.0,,7
8,-162.72548010820174,200,0.0,,7
9,-162.466889207426,200,0.0,,7
10,-145.65274546999717,200,0.0,,7
11,-167.628880355187,200,0.0,,7
12,-137.67714728066494,200,0.0,,7
13,-166.80766837820556,200,0.0,,7
14,-160.11551148425497,200,0.0,,7
15,-143.42460701987875,200,0.0,,7
16,-152.6486985158408,200,0.0,,7
17,-153.2278108826722,200,0.0,,7
18,-176.91352280682622,200,0.0,,7
19,-132.4553544673836,200,0.0,,7
20,-132.0946865498263,200,0.0,,7
21,-185.9791389054135,200,0.0,,7
22,-135.24449740722048,200,0.0,,7
23,-131.8844694706786,200,0.0,,7
24,-179.38017992928508,200,0.0,,7
25,-190.78279435540026,200,0.0,,7
26,-181.90670215321006,200,0.0,,7
27,-186.3094168832231,200,0.0,,7
28,-176.31417075914214,200,0.0,,7
29,-184.48958387733,200,0.0,,7
30,-177.22831865918124,200,0.0,,7
31,-185.5558899594689,200,0.0,,7
32,5.146921637526248,143,1.0,,7
33,19.322953927185154,165,1.0,,7
34,27.356517255073413,177,1.0,,7
35,21.952080747229047,169,1.0,,7
36,22.11347230966203,169,1.0,,7
37,28.11103584530065,189,1.0,,7
38,28.759899523094646,178,1.0,,7
39,27.364674000185914,191,1.0,,7
40,22.309202510747127,169,1.0,,7
41,10.48583857533231,165,1.0,,7
42,34.377434527734295,168,1.0,,7
43,34.5876369792968,163,1.0,,7
44,36.52328929374926,151,1.0,,7
45,20.577148544121883,164,1.0,,7
46,46.71820367534019,116,1.0,,7
47,46.207426457549445,115,1.0,,7
48,20.880464783636853,124,1.0,,7
49,33.92696538203745,116,1.0,,7
50,49.19402684626402,113,1.0,,7
51,41.30508359451778,118,1.0,,7
52,53.155430879909545,111,1.0,,7
53,50.917841472139116,88,1.0,,7
54,25.79310627572704,166,1.0,,7
55,27.017175570130348,161,1.0,,7
56,20.796418382546108,156,1.0,,7
57,26.093196738744155,164,1.0,,7
58,23.999712373450166,157,1.0,,7
59,26.138858366408385,164,1.0,,7
60,25.78963301703334,166,1.0,,7
61,22.270317792485002,156,1.0,,7
62,46.58464136510156,91,1.0,,7
63,49.569298550719395,89,1.0,,7
64,25.80918674339773,157,1.0,,7
65,26.972860615584068,159,1.0,,7
66,22.52010202142992,156,1.0,,7
67,51.53776112484775,88,1.0,,7
68,49.464124763268046,89,1.0,,7
69,42.8279422307387,94,1.0,,7
70,27.401229434035486,160,1.0,,7
71,27.181052007421385,161,1.0,,7
72,27.332412778399885,161,1.0,,7
73,50.53656787134241,88,1.0,,7
74,28.070290067473252,158,1.0,,7
75,35.29671342905203,100,1.0,,7
76,54.54674330749549,86,1.0,,7
77,26.745262101641856,108,1.0,,7
78,40.257525892870035,96,1.0,,7
79,26.944002930045826,154,1.0,,7
80,25.87057361236657,153,1.0,,7
81,47.95259077451192,90,1.0,,7
82,24.521715218608733,153,1.0,,7
83,43.743739672820084,93,1.0,,7
84,47.497525822836906,90,1.0,,7
85,24.484795396339905,153,1.0,,7
86,24.102525569558566,152,1.0,,7
87,26.54015930436435,154,1.0,,7
88,50.497392643475905,88,1.0,,7
89,20.59217547578737,173,1.0,,7
90,37.89074329356663,98,1.0,,7
91,27.719839387224056,159,1.0,,7
92,27.39218850544421,157,1.0,,7
93,50.64037980034482,88,1.0,,7
94,24.552046694945602,153,1.0,,7
95,26.81249741942156,162,1.0,,7
96,25.77922347272397,154,1.0,,7
97,32.03497570203763,103,1.0,,7
98,27.73837761534378,158,1.0,,7
99,50.48505104891956,88,1.0,,7
100,46.783808624371886,91,1.0,,7
101,38.983657422766555,97,1.0,,7
102,27.95217215260709,157,1.0,,7
103,43.57506785239093,93,1.0,,7
104,54.7988471025601,86,1.0,,7
105,27.328949597198516,161,1.0,,7
106,25.943387901163078,153,1.0,,7
107,42.77729892136995,94,1.0,,7
108,25.925794753886294,153,1.0,,7
109,27.083015907512163,163,1.0,,7
110,36.784504350303905,99,1.0,,7
111,26.266595729481196,154,1.0,,7
112,51.872840839321725,87,1.0,,7
113,26.534064337989548,164,1.0,,7
114,27.95910947455559,159,1.0,,7
115,24.092368891922888,152,1.0,,7
116,52.3793207113049,87,1.0,,7
117,53.027338640065864,87,1.0,,7
118,21.48972206446342,113,1.0,,7
119,25.254327710776124,166,1.0,,7
120,24.39449435753704,152,1.0,,7
121,26.54586832629866,154,1.0,,7
122,49.27140813402366,89,1.0,,7
123,35.66322955506621,100,1.0,,7
124,31.16267446546408,104,1.0,,7
125,26.26297459102352,154,1.0,,7
126,27.5054961743881,162,1.0,,7
127,27.612648769281805,160,1.0,,7
128,-11.694452503521461,146,1.0,,7
129,46.405760986730456,91,1.0,,7
130,37.711355626408476,98,1.0,,7
131,8.268088125725626,188,1.0,,7
132,27.463535338523798,156,1.0,,7
133,53.940604247676674,86,1.0,,7
134,31.16595516099187,104,1.0,,7
135,25.00444017870177,153,1.0,,7
136,13.500581332249567,121,1.0,,7
137,24.857519608733128,153,1.0,,7
138,53.833834796154406,86,1.0,,7
139,47.88822297123261,90,1.0,,7
140,54.270281909033656,86,1.0,,7
141,22.28428466411424,171,1.0,,7
142,26.97680498929094,154,1.0,,7
143,27.01603473792784,163,1.0,,7
144,27.82465403911192,157,1.0,,7
145,39.93183033779496,96,1.0,,7
146,24.214541811590607,153,1.0,,7
147,44.73853735032026,92,1.0,,7
148,46.66845346195623,91,1.0,,7
149,26.842857958050445,154,1.0,,7
150,26.42818392146728,154,1.0,,7
151,24.823052314925008,153,1.0,,7
152,18.539941076363903,116,1.0,,7
153,24.517174579079438,153,1.0,,7
154,26.23394437506795,154,1.0,,7
155,52.4741846335819,87,1.0,,7
156,27.8703783294186,158,1.0,,7
157,36.432137210445944,99,1.0,,7
158,27.427322623902,156,1.0,,7
159,40.3367098706658,96,1.0,,7
160,27.620540311560035,159,1.0,,7
161,27.13720343139721,156,1.0,,7
162,24.75896844592353,153,1.0,,7
163,23.927043489582502,152,1.0,,7
164,53.94890197966015,86,1.0,,7
165,52.744662564917235,87,1.0,,7
166,34.29572436160379,101,1.0,,7
167,46.46276499936357,91,1.0,,7
168,47.67987753381021,90,1.0,,7
169,27.600230287290742,156,1.0,,7
170,46.270646104589105,91,1.0,,7
171,52.449668691377155,87,1.0,,7
172,48.92118659359403,89,1.0,,7
173,27.933464674832067,157,1.0,,7
174,34.46442145030596,101,1.0,,7
175,52.60546232279739,87,1.0,,7
176,21.568789553886745,113,1.0,,7
177,27.146615187230054,155,1.0,,7
178,25.83840660317219,153,1.0,,7
179,25.696198403195012,153,1.0,,7
180,24.54934486519778,167,1.0,,7
181,50.309263413539156,88,1.0,,7
182,25.851020699657965,153,1.0,,7
183,24.274639930143167,152,1.0,,7
184,26.15617078373907,154,1.0,,7
185,27.177452397008892,155,1.0,,7
