episode,reward,length,success,seed
1,-200.0,200,0.0,84
2,-200.0,200,0.0,84
3,-200.0,200,0.0,84
4,-200.0,200,0.0,84
5,-200.0,200,0.0,84
6,-200.0,200,0.0,84
7,-200.0,200,0.0,84
8,-200.0,200,0.0,84
9,-200.0,200,0.0,84
10,-200.0,200,0.0,84
11,-200.0,200,0.0,84
12,-200.0,200,0.0,84
13,-200.0,200,0.0,84
14,-200.0,200,0.0,84
15,-200.0,200,0.0,84
16,-200.0,200,0.0,84
17,-200.0,200,0.0,84
18,-200.0,200,0.0,84
19,-200.0,200,0.0,84
20,-200.0,200,0.0,84
21,-200.0,200,0.0,84
22,-200.0,200,0.0,84
23,-200.0,200,0.0,84
24,-200.0,200,0.0,84
25,-200.0,200,0.0,84
26,-200.0,200,0.0,84
27,-200.0,200,0.0,84
28,-200.0,200,0.0,84
29,-200.0,200,0.0,84
30,-200.0,200,0.0,84
31,-200.0,200,0.0,84
32,-200.0,200,0.0,84
33,-200.0,200,0.0,84
34,-200.0,200,0.0,84
35,-200.0,200,0.0,84
36,-200.0,200,0.0,84
37,-200.0,200,0.0,84
38,-200.0,200,0.0,84
39,-200.0,200,0.0,84
40,-200.0,200,0.0,84
41,-200.0,200,0.0,84
42,-200.0,200,0.0,84
43,-200.0,200,0.0,84
44,-200.0,200,0.0,84
45,-200.0,200,0.0,84
46,-200.0,200,0.0,84
47,-200.0,200,0.0,84
48,-200.0,200,0.0,84
49,-200.0,200,0.0,84
50,-200.0,200,0.0,84
51,-200.0,200,0.0,84
52,-200.0,200,0.0,84
53,-200.0,200,0.0,84
54,-200.0,200,0.0,84
55,-200.0,200,0.0,84
56,-200.0,200,0.0,84
57,-200.0,200,0.0,84
58,-200.0,200,0.0,84
59,-200.0,200,0.0,84
60,-200.0,200,0.0,84
61,-200.0,200,0.0,84
62,-200.0,200,0.0,84
63,-200.0,200,0.0,84
64,-200.0,200,0.0,84
65,-200.0,200,0.0,84
66,-200.0,200,0.0,84
67,-200.0,200,0.0,84
68,-200.0,200,0.0,84
69,-200.0,200,0.0,84
70,-200.0,200,0.0,84
71,-200.0,200,0.0,84
72,-200.0,200,0.0,84
73,-200.0,200,0.0,84
74,-200.0,200,0.0,84
75,-200.0,200,0.0,84
76,-200.0,200,0.0,84
77,-200.0,200,0.0,84
78,-200.0,200,0.0,84
79,-200.0,200,0.0,84
80,-200.0,200,0.0,84
81,-200.0,200,0.0,84
82,-200.0,200,0.0,84
83,-200.0,200,0.0,84
84,-200.0,200,0.0,84
85,-200.0,200,0.0,84
86,-200.0,200,0.0,84
87,-200.0,200,0.0,84
88,-200.0,200,0.0,84
89,-200.0,200,0.0,84
90,-200.0,200,0.0,84
91,-200.0,200,0.0,84
92,-200.0,200,0.0,84
93,-200.0,200,0.0,84
94,-200.0,200,0.0,84
