episode,reward,length,success,population_std,seed
1,-30.737289985350255,999,0.0,,7
2,-4.4529047218146305,999,0.0,,7
3,-4.875624106079397,999,0.0,,7
4,78.43885395326589,313,1.0,,7
5,73.43924027663172,440,1.0,,7
6,79.10935611392259,818,1.0,,7
7,-10.355636462113118,999,0.0,,7
8,-9.794854378959668,999,0.0,,7
9,-11.563279845185948,999,0.0,,7
10,-19.49670787506913,999,0.0,,7
11,-20.468261329036817,999,0.0,,7
12,-21.753109726953657,999,0.0,,7
13,-12.609099957960781,999,0.0,,7
14,-10.037314367415588,999,0.0,,7
15,81.12352037905568,313,1.0,,7
16,84.27320723045526,238,1.0,,7
17,78.43640039177751,354,1.0,,7
18,79.35032046825398,366,1.0,,7
19,90.42960190266712,185,1.0,,7
20,87.05170364747309,266,1.0,,7
21,87.64899413570402,254,1.0,,7
22,88.48678615870772,209,1.0,,7
23,87.4690559177581,236,1.0,,7
24,87.89972266575391,273,1.0,,7
25,84.36388804950859,287,1.0,,7
26,87.16605281447424,298,1.0,,7
27,88.39098081123467,210,1.0,,7
28,88.91657289900229,227,1.0,,7
29,89.97863882484974,206,1.0,,7
30,88.19590119037761,251,1.0,,7
31,87.9291329787998,232,1.0,,7
32,85.30584078088864,572,1.0,,7
33,88.49058356948662,229,1.0,,7
34,88.73536835205925,281,1.0,,7
35,82.69288023544503,321,1.0,,7
36,89.44559279436362,205,1.0,,7
37,87.28199475137795,402,1.0,,7
38,87.20166540326382,508,1.0,,7
39,88.0759828764042,231,1.0,,7
40,86.85387966612132,302,1.0,,7
41,88.1196638347867,288,1.0,,7
42,88.54860821047015,271,1.0,,7
43,90.03937732546763,205,1.0,,7
44,87.2810736125338,339,1.0,,7
45,87.41081283290758,256,1.0,,7
46,89.02064375539842,291,1.0,,7
47,89.60224657770145,204,1.0,,7
48,89.62068268935161,195,1.0,,7
49,87.0657263429341,266,1.0,,7
50,88.80498598841889,270,1.0,,7
51,89.10066280104259,249,1.0,,7
52,88.05916526510349,231,1.0,,7
53,89.12633829070715,270,1.0,,7
54,89.9696487292954,204,1.0,,7
55,88.61977620738632,228,1.0,,7
56,85.04131465101796,262,1.0,,7
57,87.71310038212249,235,1.0,,7
58,86.84110062084972,363,1.0,,7
59,89.99433232355686,205,1.0,,7
60,92.0191220286302,89,1.0,,7
61,93.0036739446963,77,1.0,,7
62,92.28092913003118,87,1.0,,7
63,92.62343125874055,85,1.0,,7
64,91.91632673476195,89,1.0,,7
