episode,reward,length,success,population_std,seed
1,37.264863577915804,999,0.0,,42
2,137.74563642261927,865,1.0,,42
3,18.326799374215632,999,0.0,,42
4,137.87540236297465,492,1.0,,42
5,141.68696569025306,542,1.0,,42
6,133.86551422190897,742,1.0,,42
7,139.9113901422565,780,1.0,,42
8,136.3983151285975,540,1.0,,42
9,12.693589779003375,999,0.0,,42
10,145.58068960512173,787,1.0,,42
11,142.63172709410793,836,1.0,,42
12,153.60066637426866,652,1.0,,42
13,155.21681014267946,827,1.0,,42
14,152.64531777840966,787,1.0,,42
15,165.6276036764378,915,1.0,,42
16,166.98663624810501,954,1.0,,42
17,62.98889621035117,999,0.0,,42
18,26.718877181917556,999,0.0,,42
19,46.895421836152316,999,0.0,,42
20,169.3491319824099,962,1.0,,42
21,158.69852124251477,872,1.0,,42
22,163.97609410325555,982,1.0,,42
23,52.24094864952508,999,0.0,,42
24,45.86349249535671,999,0.0,,42
25,161.55889407946376,871,1.0,,42
26,50.12586785975943,999,0.0,,42
27,27.320955021012743,999,0.0,,42
28,162.0628825084786,872,1.0,,42
29,-4.638703533225708,999,0.0,,42
30,65.35724636173377,999,0.0,,42
31,71.46610796761286,999,0.0,,42
32,-6.302600496232739,999,0.0,,42
33,49.9907000318803,999,0.0,,42
34,45.891378896689616,999,0.0,,42
35,28.824394267192776,999,0.0,,42
36,21.981379288573567,999,0.0,,42
37,33.44666541377156,999,0.0,,42
38,164.25169239779586,912,1.0,,42
39,11.941113580830919,999,0.0,,42
40,162.41628820509342,805,1.0,,42
41,15.10825472487982,999,0.0,,42
42,6.695572379400526,999,0.0,,42
43,2.730437897152775,999,0.0,,42
44,21.925396454609277,999,0.0,,42
45,31.76473774542338,999,0.0,,42
46,37.75456156505386,999,0.0,,42
47,13.765076736215267,999,0.0,,42
48,28.874424037198306,999,0.0,,42
49,47.51841526877109,999,0.0,,42
50,168.34725103790313,928,1.0,,42
51,158.98388342836932,798,1.0,,42
52,5.25161143051945,999,0.0,,42
53,2.380791051749225,999,0.0,,42
54,63.57802718009915,999,0.0,,42
55,60.8742536628486,999,0.0,,42
56,35.01073774771795,999,0.0,,42
57,28.09917648652163,999,0.0,,42
58,55.50861083072994,999,0.0,,42
59,10.272280669097928,999,0.0,,42
60,46.37481160051704,999,0.0,,42
61,56.10023755212318,999,0.0,,42
62,19.909962829907997,999,0.0,,42
63,28.715416004169505,999,0.0,,42
64,3.865677612751803,999,0.0,,42
65,46.56948811292423,999,0.0,,42
66,157.96646406602676,908,1.0,,42
67,63.922091834561414,999,0.0,,42
68,6.864318685589383,999,0.0,,42
69,172.23900691042633,993,1.0,,42
70,31.92492091264339,999,0.0,,42
71,48.329224263439016,999,0.0,,42
72,24.758144420570876,999,0.0,,42
73,63.11998874716952,999,0.0,,42
74,167.43349510465484,924,1.0,,42
75,46.72217156428501,999,0.0,,42
76,163.67165925878584,948,1.0,,42
77,157.46592455796343,796,1.0,,42
78,58.79907142232548,999,0.0,,42
79,161.21015479210274,943,1.0,,42
80,23.597109891998137,999,0.0,,42
81,52.99526220483807,999,0.0,,42
82,20.599334902479935,999,0.0,,42
83,158.81561122274542,869,1.0,,42
84,49.787712631874385,999,0.0,,42
85,56.926136620674825,999,0.0,,42
86,52.91373412165481,999,0.0,,42
87,43.40422428544721,999,0.0,,42
88,44.0917215791988,999,0.0,,42
89,157.85230196517801,910,1.0,,42
90,35.41739939185956,999,0.0,,42
91,162.71971915358813,911,1.0,,42
92,18.534646099482607,999,0.0,,42
93,27.42555754493046,999,0.0,,42
94,21.123560059078777,999,0.0,,42
95,170.54081122591583,973,1.0,,42
96,13.678685380246138,999,0.0,,42
97,52.12450301103892,999,0.0,,42
98,162.10870394870074,874,1.0,,42
99,31.01842012145133,999,0.0,,42
100,36.32034573367201,999,0.0,,42
101,56.34104502006595,999,0.0,,42
102,38.97822264437635,999,0.0,,42
103,20.369772105336967,999,0.0,,42
104,165.254112459934,882,1.0,,42
105,58.79085049052041,999,0.0,,42
106,54.90168660695197,999,0.0,,42
107,4.913962026840635,999,0.0,,42
108,46.32451417811914,999,0.0,,42
109,53.56380598944962,999,0.0,,42
110,0.36248668997366285,999,0.0,,42
111,19.214601133944566,999,0.0,,42
112,61.93857124207276,999,0.0,,42
113,55.61677934904041,999,0.0,,42
114,46.74934193462146,999,0.0,,42
115,29.654545417376,999,0.0,,42
116,65.12437776447106,999,0.0,,42
117,165.70011394777174,953,1.0,,42
118,31.43359885865866,999,0.0,,42
119,156.7466734068301,836,1.0,,42
120,161.5884932753826,803,1.0,,42
121,4.592028860554497,999,0.0,,42
122,7.472179351132038,999,0.0,,42
123,-0.45289032589248446,999,0.0,,42
124,56.03899235675345,999,0.0,,42
125,7.718710444373895,999,0.0,,42
126,39.80449834759166,999,0.0,,42
127,27.842075520243718,999,0.0,,42
128,159.00467235706364,869,1.0,,42
129,8.32598339868318,999,0.0,,42
130,-5.019386059192321,999,0.0,,42
131,14.077461725193187,999,0.0,,42
132,55.02905568927447,999,0.0,,42
133,19.48042228944831,999,0.0,,42
134,59.668887110970445,999,0.0,,42
135,65.13506039205853,999,0.0,,42
136,60.03884343230342,999,0.0,,42
137,22.621010022490363,999,0.0,,42
138,43.983699995002546,999,0.0,,42
139,31.19546285490069,999,0.0,,42
140,11.162345358439692,999,0.0,,42
141,166.39257434529577,955,1.0,,42
142,4.306171264556907,999,0.0,,42
143,165.71067553972983,953,1.0,,42
144,44.239117951274444,999,0.0,,42
145,171.09261253036783,948,1.0,,42
146,159.95694350794543,870,1.0,,42
147,39.22418766060324,999,0.0,,42
148,57.990316308826365,999,0.0,,42
149,9.911681482279798,999,0.0,,42
150,50.783681969648775,999,0.0,,42
151,168.26788551988216,996,1.0,,42
152,24.54458266686162,999,0.0,,42
153,70.37707415722616,999,0.0,,42
154,170.5379418663585,973,1.0,,42
155,164.50151400354008,880,1.0,,42
156,8.08767178688809,999,0.0,,42
157,42.43973505862186,999,0.0,,42
158,54.827957991116435,999,0.0,,42
