episode,reward,length,success,population_std,seed
1,-189.7067198291188,200,0.0,,42
2,-182.43515212729108,200,0.0,,42
3,-184.8624319323426,200,0.0,,42
4,-195.81522330494408,200,0.0,,42
5,-180.89975883704028,200,0.0,,42
6,-184.06082795430848,200,0.0,,42
7,-182.82290819804075,200,0.0,,42
8,-195.45564981743155,200,0.0,,42
9,-192.04547930894478,200,0.0,,42
10,-192.88782598741818,200,0.0,,42
11,-181.50997133467172,200,0.0,,42
12,-185.7695034673634,200,0.0,,42
13,-183.37740257033147,200,0.0,,42
14,-192.1191508621996,200,0.0,,42
15,-194.40711402876332,200,0.0,,42
16,-190.9392843455862,200,0.0,,42
17,-196.1369400082276,200,0.0,,42
18,-182.99175481428392,200,0.0,,42
19,-190.12136763411036,200,0.0,,42
20,-184.0993967896793,200,0.0,,42
21,-181.28391014575755,200,0.0,,42
22,-193.36363985981734,200,0.0,,42
23,-192.89140660654084,200,0.0,,42
24,-191.84203896555118,200,0.0,,42
25,-194.8063499829732,200,0.0,,42
26,-195.43649944222125,200,0.0,,42
27,-191.7767830477169,200,0.0,,42
28,-194.41060029210348,200,0.0,,42
29,-185.44582084919966,200,0.0,,42
30,-185.95083616994089,200,0.0,,42
31,-185.14698157177918,200,0.0,,42
32,-185.96136739601207,200,0.0,,42
33,-189.7256414934236,200,0.0,,42
34,-185.14441735114815,200,0.0,,42
35,-183.9648546864828,200,0.0,,42
36,-180.49783505768573,200,0.0,,42
37,-138.80424766096985,151,1.0,,42
38,-125.15720634596073,139,1.0,,42
39,-178.78218557641958,200,0.0,,42
40,-179.26153632208297,200,0.0,,42
41,-130.20444153470453,143,1.0,,42
42,-126.7045424641401,140,1.0,,42
43,-122.62315980816493,137,1.0,,42
44,-123.21453346335329,137,1.0,,42
45,-125.74347599473549,139,1.0,,42
46,-125.76748627389316,139,1.0,,42
47,-143.80613323819125,156,1.0,,42
48,-179.11695078088087,200,0.0,,42
49,-140.406186013136,153,1.0,,42
50,-179.1379428061191,200,0.0,,42
51,-135.3704048865511,148,1.0,,42
52,-121.05112137143442,136,1.0,,42
53,-179.14138450672908,200,0.0,,42
54,-178.78857577285999,200,0.0,,42
55,-178.65953748034372,200,0.0,,42
56,-139.832246873877,152,1.0,,42
57,-124.19310371970641,138,1.0,,42
58,-125.75821684795665,139,1.0,,42
59,-122.66442374081817,137,1.0,,42
60,-124.2003479401028,138,1.0,,42
61,-125.20247330749407,139,1.0,,42
62,-142.44461090311233,155,1.0,,42
63,-136.69162203927408,149,1.0,,42
64,-142.80963298660936,155,1.0,,42
65,-123.20153614669107,137,1.0,,42
66,-178.70137197161966,200,0.0,,42
67,-179.2892205445969,200,0.0,,42
68,-178.78710488781053,200,0.0,,42
69,-129.92830521144788,146,1.0,,42
70,-122.00535243772902,137,1.0,,42
71,-120.72280770769794,135,1.0,,42
72,-178.68831912517635,200,0.0,,42
73,-129.90204040071694,146,1.0,,42
74,-122.65320001740474,137,1.0,,42
75,-121.6380147174059,136,1.0,,42
76,-143.44773954953416,156,1.0,,42
77,-178.62081288058107,200,0.0,,42
78,-179.3497172181378,200,0.0,,42
79,-121.99655094725313,137,1.0,,42
80,-129.18065065608243,142,1.0,,42
81,-123.25867662791279,137,1.0,,42
82,-179.26727601021412,200,0.0,,42
83,-136.38409341740407,149,1.0,,42
84,-178.72871576928446,200,0.0,,42
85,-128.9274268344816,142,1.0,,42
86,-179.40139715799887,200,0.0,,42
87,-129.27500253281323,145,1.0,,42
88,-129.29471497176564,145,1.0,,42
89,-126.96368530454492,145,1.0,,42
90,-129.0462898054102,145,1.0,,42
91,-178.65658515802352,200,0.0,,42
92,-126.03782442986267,144,1.0,,42
93,-127.18611173905083,144,1.0,,42
94,-126.95743259355368,145,1.0,,42
95,-129.62208239972824,145,1.0,,42
96,-179.64113062233992,200,0.0,,42
97,-125.51127687908593,143,1.0,,42
