episode,reward,length,success,population_std,seed
1,-15.680761676459241,999,0.0,,7
2,8.681785351154389,999,0.0,,7
3,-33.00798754577434,999,0.0,,7
4,8.25185675906833,999,0.0,,7
5,136.24293210047472,906,1.0,,7
6,137.24759930800582,843,1.0,,7
7,141.86072743173136,982,1.0,,7
8,138.3286130259483,781,1.0,,7
9,136.96274093529138,843,1.0,,7
10,1.9785634333972568,999,0.0,,7
11,146.81938175829816,682,1.0,,7
12,43.82435618385058,999,0.0,,7
13,154.22875138113739,762,1.0,,7
14,44.9474268484806,999,0.0,,7
15,21.155720362368214,999,0.0,,7
16,29.927020708794444,999,0.0,,7
17,6.595907747965384,999,0.0,,7
18,155.04281350750534,891,1.0,,7
19,-13.614715615170907,999,0.0,,7
20,-10.495961183775742,999,0.0,,7
21,145.5681743318884,687,1.0,,7
22,-9.24743638783736,999,0.0,,7
23,-20.236694958151638,999,0.0,,7
24,151.447525413832,816,1.0,,7
25,42.24976872863927,999,0.0,,7
26,-21.178472237869045,999,0.0,,7
27,146.2347371421958,683,1.0,,7
28,20.058650646501242,999,0.0,,7
29,3.1343029977302583,999,0.0,,7
30,156.43991644333758,897,1.0,,7
31,12.467447681329844,999,0.0,,7
32,156.49467446669934,861,1.0,,7
33,59.455169807240964,999,0.0,,7
34,53.76021979310082,999,0.0,,7
35,159.50247327356536,947,1.0,,7
36,157.29534031483365,940,1.0,,7
37,163.64980934425384,887,1.0,,7
38,58.49658912237631,999,0.0,,7
39,164.13756961073648,884,1.0,,7
40,49.67034340337051,999,0.0,,7
41,158.5577426113266,865,1.0,,7
42,64.09272770666065,999,0.0,,7
43,56.51183013802603,999,0.0,,7
44,56.51082438981776,999,0.0,,7
45,39.06044986139595,999,0.0,,7
46,168.20067204338508,957,1.0,,7
47,66.90250786782124,999,0.0,,7
48,60.614559556382815,999,0.0,,7
49,37.54162035498435,999,0.0,,7
50,163.73480454042127,934,1.0,,7
51,54.03591355887895,999,0.0,,7
52,157.07199759574414,810,1.0,,7
53,158.56414752422842,996,1.0,,7
54,42.84528635476733,999,0.0,,7
55,54.02805585657099,999,0.0,,7
56,166.39103460711613,895,1.0,,7
57,45.32469312925518,999,0.0,,7
58,162.79020203290398,930,1.0,,7
59,44.709222737459854,999,0.0,,7
60,43.05606283665517,999,0.0,,7
61,162.00914642544478,875,1.0,,7
62,50.58255961891649,999,0.0,,7
63,55.98334477830996,999,0.0,,7
64,166.3376003755909,998,1.0,,7
65,57.04483836060842,999,0.0,,7
66,167.7255464922147,943,1.0,,7
67,171.69368841288957,995,1.0,,7
68,35.18171350938597,999,0.0,,7
69,39.30892841303271,999,0.0,,7
70,58.70378445803374,999,0.0,,7
71,55.80017593871176,999,0.0,,7
72,54.68409101811063,999,0.0,,7
73,35.388815088118,999,0.0,,7
74,59.57212717845663,999,0.0,,7
75,44.52369971874412,999,0.0,,7
76,45.71657458239628,999,0.0,,7
77,49.045620825094375,999,0.0,,7
78,42.563741553582645,999,0.0,,7
79,65.36239880047478,999,0.0,,7
80,67.46244662008084,999,0.0,,7
81,19.132047182603664,999,0.0,,7
82,166.63034660704875,965,1.0,,7
83,38.41494471279532,999,0.0,,7
84,29.846349030522138,999,0.0,,7
85,167.40750111384958,966,1.0,,7
86,169.32341335471563,974,1.0,,7
87,64.92742739120787,999,0.0,,7
88,35.336479979437975,999,0.0,,7
89,50.82611966739331,999,0.0,,7
90,44.03811023491602,999,0.0,,7
91,59.33874374547571,999,0.0,,7
92,60.365265581996695,999,0.0,,7
93,34.98004191684549,999,0.0,,7
94,166.6466746914212,963,1.0,,7
