episode,reward,length,success,population_std,seed
1,48.305859861662526,816,1.0,,21
2,48.298453408468006,854,1.0,,21
3,56.20169621706003,479,1.0,,21
4,66.86162642776037,737,1.0,,21
5,86.66807918371633,201,1.0,,21
6,75.81785587826744,355,1.0,,21
7,66.72761014970017,478,1.0,,21
8,86.87357180686668,200,1.0,,21
9,80.77108969138935,285,1.0,,21
10,72.81739505557344,402,1.0,,21
11,80.85544018493965,284,1.0,,21
12,86.60866450862959,201,1.0,,21
13,72.29122150032781,406,1.0,,21
14,88.56279152240604,190,1.0,,21
15,80.19678743192925,292,1.0,,21
16,71.95254424894229,409,1.0,,21
17,73.6148550835438,396,1.0,,21
18,86.97537780138664,199,1.0,,21
19,87.25789210635703,178,1.0,,21
20,85.48245836887509,198,1.0,,21
21,85.12585939271375,190,1.0,,21
22,76.82937840035885,316,1.0,,21
23,76.69091682033614,304,1.0,,21
24,79.30060853543692,281,1.0,,21
25,88.65635497644544,164,1.0,,21
26,89.32303537614645,158,1.0,,21
27,89.39856695125346,158,1.0,,21
28,81.1977176678367,277,1.0,,21
29,89.12329259915278,159,1.0,,21
30,89.57484336113558,159,1.0,,21
31,89.34379645753653,158,1.0,,21
32,76.48733939900994,334,1.0,,21
33,83.08150017149747,253,1.0,,21
34,79.38085019979627,282,1.0,,21
35,88.48279890166596,166,1.0,,21
36,72.43891472625549,371,1.0,,21
37,89.23526358329691,158,1.0,,21
38,80.6594222618267,279,1.0,,21
39,89.57771374543664,159,1.0,,21
40,81.50258762545417,276,1.0,,21
41,76.16283364938572,356,1.0,,21
42,79.3729166414618,281,1.0,,21
43,82.5770194959594,271,1.0,,21
44,89.54906588997692,159,1.0,,21
45,89.38697417424991,158,1.0,,21
46,88.6533233748749,164,1.0,,21
47,80.38024970199913,280,1.0,,21
48,82.36964525245129,253,1.0,,21
49,79.34063303684816,282,1.0,,21
50,89.12290509631858,159,1.0,,21
51,89.3761716766312,158,1.0,,21
52,88.31760178469122,168,1.0,,21
53,89.24188813576475,158,1.0,,21
54,82.12722021886148,255,1.0,,21
55,76.90355799850079,347,1.0,,21
56,70.92045467202554,385,1.0,,21
57,89.42169412003715,159,1.0,,21
58,80.7822288208641,268,1.0,,21
59,89.57374127809891,159,1.0,,21
60,89.38742773095146,159,1.0,,21
61,88.13202479127796,170,1.0,,21
62,89.11272291969507,159,1.0,,21
63,74.54258903767915,363,1.0,,21
64,76.45016917027533,335,1.0,,21
65,81.69253527865513,259,1.0,,21
66,82.91792341377587,252,1.0,,21
67,89.58010263785837,159,1.0,,21
68,89.12329897517338,159,1.0,,21
69,71.99002787061619,375,1.0,,21
70,70.49329097394367,432,1.0,,21
71,89.12274854695426,159,1.0,,21
72,82.12221938832664,255,1.0,,21
73,89.43565135276877,159,1.0,,21
74,82.3993623948656,253,1.0,,21
75,88.83172851037234,162,1.0,,21
76,89.49484939374962,159,1.0,,21
77,89.3847213221714,158,1.0,,21
78,79.39267674207223,281,1.0,,21
79,86.82047635307536,184,1.0,,21
80,83.3150445340667,261,1.0,,21
81,74.5023136827629,351,1.0,,21
82,89.35464932732285,158,1.0,,21
83,88.22285708650016,169,1.0,,21
84,73.96908108796926,366,1.0,,21
85,75.40369874965401,342,1.0,,21
86,83.3703949140967,261,1.0,,21
87,88.82822578232737,162,1.0,,21
88,82.52750292997808,252,1.0,,21
89,87.67412616820076,175,1.0,,21
90,78.99714054518846,283,1.0,,21
91,83.23440426019951,264,1.0,,21
92,76.21945997215806,335,1.0,,21
93,89.58222558730631,159,1.0,,21
94,83.24975340045349,257,1.0,,21
95,76.62320004305803,335,1.0,,21
96,88.74826762946324,163,1.0,,21
97,89.26548664737494,158,1.0,,21
98,79.40722113549711,281,1.0,,21
99,89.56295956659596,159,1.0,,21
100,71.12975062099285,383,1.0,,21
101,88.22635884755292,169,1.0,,21
102,75.72749841790645,339,1.0,,21
103,89.56299794439693,159,1.0,,21
104,78.77292766496541,290,1.0,,21
105,89.32134865000845,158,1.0,,21
106,66.72970035113393,449,1.0,,21
107,71.44088111444144,380,1.0,,21
108,89.30198505735025,158,1.0,,21
109,66.72734303483743,449,1.0,,21
110,89.0121794315055,160,1.0,,21
111,83.31774886520579,260,1.0,,21
112,89.2363814322278,158,1.0,,21
113,89.11437838356943,159,1.0,,21
114,89.51602463470772,159,1.0,,21
115,89.11334511423485,159,1.0,,21
116,88.39677656562999,167,1.0,,21
117,89.5638615849428,159,1.0,,21
118,89.57808406339026,159,1.0,,21
119,89.58001050845488,159,1.0,,21
120,75.99295212816214,357,1.0,,21
121,88.31035907726618,168,1.0,,21
122,89.56353733299767,159,1.0,,21
123,88.65986789744349,164,1.0,,21
124,88.65938748326153,164,1.0,,21
125,83.15039976835251,254,1.0,,21
126,70.59341209912672,431,1.0,,21
127,89.42922834530474,158,1.0,,21
128,79.3464043499902,286,1.0,,21
129,72.82270267559217,369,1.0,,21
130,83.25063154853414,263,1.0,,21
131,89.27098778747023,158,1.0,,21
132,88.31450338119176,168,1.0,,21
133,76.08262023068964,336,1.0,,21
134,78.62109733195977,286,1.0,,21
135,83.1460384260863,265,1.0,,21
136,89.01107586640866,160,1.0,,21
137,80.08556619491428,275,1.0,,21
138,79.36389427430696,281,1.0,,21
139,80.78261414458973,268,1.0,,21
140,89.1228606666904,159,1.0,,21
141,82.24184934198856,254,1.0,,21
142,89.23470606103075,158,1.0,,21
143,78.98905280415204,283,1.0,,21
144,68.53051680875944,442,1.0,,21
145,77.3097992411349,298,1.0,,21
146,89.2275596360676,158,1.0,,21
147,72.84621366581997,369,1.0,,21
148,76.83443093728273,339,1.0,,21
149,82.41087550131488,253,1.0,,21
150,89.0202945107827,160,1.0,,21
151,77.20707434024663,299,1.0,,21
152,89.0182298123371,160,1.0,,21
153,76.35159776415676,335,1.0,,21
154,89.57960040097824,159,1.0,,21
155,75.13168642967939,361,1.0,,21
156,89.23664855528624,158,1.0,,21
157,89.35783354519518,159,1.0,,21
158,72.75255363751205,370,1.0,,21
159,80.18471138095484,274,1.0,,21
160,89.55313990619034,159,1.0,,21
161,89.31455673687161,158,1.0,,21
162,87.20243978584186,180,1.0,,21
163,89.12676776265725,159,1.0,,21
164,78.5170064707054,287,1.0,,21
165,79.31560085262173,281,1.0,,21
166,88.92293504346162,161,1.0,,21
167,89.23505176440813,158,1.0,,21
168,76.81487621478735,337,1.0,,21
169,75.9629281355301,337,1.0,,21
170,87.10555166490377,181,1.0,,21
171,88.57697871085257,165,1.0,,21
172,78.50549397561699,287,1.0,,21
173,79.14404035548215,282,1.0,,21
174,64.5171090262011,469,1.0,,21
175,88.03589201392606,171,1.0,,21
176,88.92072498630733,161,1.0,,21
177,74.50169749457855,351,1.0,,21
178,81.726220811042,275,1.0,,21
179,89.39025213681163,159,1.0,,21
180,79.27255051206448,281,1.0,,21
181,88.48346552932637,166,1.0,,21
182,79.3329541864805,281,1.0,,21
183,89.10953485462815,159,1.0,,21
184,83.35469439122826,261,1.0,,21
185,89.51372937560082,159,1.0,,21
186,75.96416453551498,337,1.0,,21
187,82.2416543867439,254,1.0,,21
188,75.40408273874782,360,1.0,,21
189,78.62794135711157,286,1.0,,21
190,87.20061999913305,180,1.0,,21
191,89.01108258701862,160,1.0,,21
192,89.45880070534768,159,1.0,,21
193,78.39388498757035,288,1.0,,21
194,89.01148055642844,160,1.0,,21
195,73.92829576227815,366,1.0,,21
196,89.40902886427939,158,1.0,,21
197,89.55221524955707,159,1.0,,21
198,80.68127219267188,269,1.0,,21
199,66.05174494935198,458,1.0,,21
200,88.13305368451402,170,1.0,,21
